Contrast,Dissimilarity,Energy,ASM,Correlation
[150.31021571],[8.31526169],[0.02720422],[0.00074181],[0.86971396]
[227.2644574],[9.82477832],[0.02457559],[0.00060529],[0.8471151]
[167.15546234],[8.60113985],[0.02878671],[0.00083026],[0.90674141]
[169.74938681],[8.50580946],[0.02743144],[0.00075369],[0.85283597]
[234.01615266],[9.9390616],[0.0248007],[0.00061637],[0.85890643]
[195.03247251],[9.67402504],[0.02457172],[0.00060512],[0.87260482]
[175.76568402],[8.94602602],[0.03037956],[0.00092428],[0.86449602]
[146.03817638],[8.01426109],[0.03107721],[0.00096718],[0.81112069]
[201.15598458],[9.16218072],[0.02748102],[0.00075668],[0.80196503]
[271.99834792],[10.37209048],[0.02598707],[0.00067655],[0.83115624]
[204.84595131],[9.7339389],[0.02389569],[0.00057177],[0.87343106]
[257.30494186],[10.64241244],[0.02302906],[0.00053125],[0.8542207]
[245.54152194],[10.0277405],[0.02607074],[0.00068063],[0.8600715]
[274.72794193],[10.37283686],[0.0232422],[0.00054078],[0.87163402]
[283.0379257],[10.54661785],[0.02260623],[0.00051197],[0.86410032]
[227.69404505],[9.83430303],[0.02741595],[0.00075344],[0.87670991]
[159.55746244],[8.63842306],[0.02686901],[0.00072342],[0.86122656]
[211.10038514],[9.98065395],[0.02283507],[0.00052247],[0.86470661]
[658.27827019],[16.6238459],[0.01442527],[0.00020867],[0.87948344]
[851.0127229],[18.72126532],[0.01294836],[0.0001683],[0.82645605]
[873.31986172],[18.03049047],[0.01349743],[0.00018248],[0.85783127]
[590.55042011],[16.6074552],[0.01266314],[0.00016077],[0.86263724]
[521.7431528],[15.30909791],[0.01383666],[0.00019187],[0.89435642]
[587.16608243],[16.02033799],[0.01384027],[0.00019196],[0.89448783]
[716.4819554],[17.54942335],[0.01254476],[0.00015764],[0.84931799]
[735.62249332],[17.70184274],[0.01300052],[0.00016942],[0.83162858]
[733.408564],[17.66496163],[0.01543954],[0.00023887],[0.78545358]
[609.59225605],[16.57383127],[0.01370518],[0.00018815],[0.83969398]
[717.71525114],[17.20759991],[0.01418985],[0.00020172],[0.87898662]
[600.96451164],[16.04364154],[0.01636467],[0.00026834],[0.91378468]
[668.0927707],[16.74281495],[0.01425641],[0.0002038],[0.88328314]
[541.70077614],[15.23442564],[0.01756704],[0.00031237],[0.93170636]
[895.67228653],[18.83533466],[0.01215497],[0.00014792],[0.8376494]
[832.4838695],[18.40147843],[0.01293583],[0.00016775],[0.85262178]
[825.85752477],[18.42651757],[0.01278127],[0.00016371],[0.85281938]
[715.74936832],[17.4274891],[0.01504013],[0.00022687],[0.89231957]
[821.55446932],[18.03401567],[0.0179217],[0.00032697],[0.90810363]
[813.27587853],[16.15571661],[0.01829261],[0.00033672],[0.63400937]
[1492.4114816],[21.53459716],[0.01520114],[0.00023176],[0.51386898]
[1518.80354717],[21.19241512],[0.01623056],[0.00026408],[0.51553051]
[2466.13981859],[25.79267737],[0.01652116],[0.00027351],[0.42970372]
[1450.23763094],[20.62230332],[0.01491052],[0.00022264],[0.54884665]
[2239.74702551],[24.34142815],[0.01599623],[0.00025625],[0.47187778]
[1261.68432025],[18.65810103],[0.01794706],[0.00032295],[0.58505016]
[1790.45832953],[21.59051933],[0.01629153],[0.00026569],[0.54412889]
[734.53658837],[16.43517938],[0.01598732],[0.00025674],[0.6688674]
[1801.39249012],[21.65507877],[0.01663722],[0.00027742],[0.51834079]
[1236.10807678],[19.19389627],[0.01841591],[0.00033947],[0.57744823]
[1536.55151119],[20.10978386],[0.01734784],[0.00030138],[0.57182383]
[1217.05373877],[18.32708833],[0.01554481],[0.0002427],[0.59696742]
[1028.23371077],[17.27698679],[0.01698662],[0.00028956],[0.60950444]
[583.61007146],[14.63750514],[0.01776691],[0.00031706],[0.7030471]
[1590.5721379],[20.55965203],[0.01675688],[0.00028108],[0.54294677]
[1345.91609172],[18.144449],[0.02148463],[0.00046357],[0.60071133]
[1079.90050057],[17.06485365],[0.01732103],[0.00030088],[0.65980497]
[1134.35553005],[18.12295459],[0.01648032],[0.00027255],[0.60099616]
[686.4491778],[15.42684275],[0.01694872],[0.00028831],[0.70356076]
[558.00851425],[14.98848951],[0.01746409],[0.00030661],[0.73505663]
[549.8394609],[15.62496801],[0.02197548],[0.00048559],[0.7125859]
[405.48766757],[13.99587604],[0.01767673],[0.0003138],[0.73563034]
[367.96133846],[12.97660536],[0.02088748],[0.00043996],[0.72927255]
[352.52034417],[11.78945206],[0.03035314],[0.00092487],[0.75266098]
[507.84942565],[15.11657289],[0.01595537],[0.00025582],[0.73836663]
[492.56267659],[15.04717502],[0.01760655],[0.00031276],[0.77224703]
[475.64523902],[14.80172378],[0.01754706],[0.0003101],[0.75401089]
[576.96197022],[16.16504423],[0.01581565],[0.00025136],[0.75074434]
[612.02147824],[16.69185086],[0.01553166],[0.00024292],[0.72963838]
[584.23445983],[16.26345186],[0.01601495],[0.0002587],[0.7401963]
[571.00610883],[15.99812062],[0.01581724],[0.00025212],[0.74161738]
[490.07388005],[15.12866345],[0.01495792],[0.00022418],[0.74282403]
[516.05567408],[15.2110914],[0.01671418],[0.0002807],[0.7452156]
[428.84641712],[13.95155867],[0.01877462],[0.0003542],[0.70418]
[466.22971644],[13.99493526],[0.02398679],[0.00057779],[0.7182248]
[510.06600101],[15.18234423],[0.01597649],[0.0002565],[0.7305385]
[516.44765505],[15.15221488],[0.02628724],[0.00069384],[0.7206105]
[556.61651314],[15.70625481],[0.02151647],[0.00046545],[0.71913675]
[493.60609474],[15.43641905],[0.01674727],[0.00028241],[0.76577743]
[569.8300429],[16.30249769],[0.01594235],[0.00025539],[0.73411359]
[548.53123713],[15.71583293],[0.01786918],[0.00032033],[0.7389861]
[458.33932296],[13.19816763],[0.02308085],[0.0005336],[0.73868066]
[308.62488224],[10.4728721],[0.02942731],[0.00086719],[0.60554759]
[229.92583622],[9.50872633],[0.02864858],[0.00082195],[0.68176945]
[465.19298917],[13.45329998],[0.02195066],[0.00048239],[0.74446222]
[255.06692484],[9.75328773],[0.02884113],[0.00083337],[0.69438448]
[570.90497862],[14.12355912],[0.02305311],[0.00053194],[0.66752196]
[298.42226638],[10.206495],[0.02829892],[0.0008019],[0.67963117]
[379.62975232],[12.95210811],[0.02104679],[0.00044404],[0.76916963]
[485.83898597],[13.38371751],[0.02206238],[0.00048701],[0.77288119]
[327.91620826],[10.93280837],[0.02967122],[0.00088233],[0.57716095]
[321.1823701],[11.15631998],[0.02578461],[0.00066661],[0.70080347]
[422.32782976],[13.05191628],[0.02306388],[0.00053281],[0.79564002]
[248.61816257],[10.33942179],[0.02761446],[0.0007668],[0.8125963]
[278.4174913],[10.41664491],[0.03458064],[0.00119768],[0.90107217]
[316.55133697],[11.84331338],[0.02365593],[0.00056129],[0.85724953]
[303.30384531],[11.48051711],[0.0244354],[0.00059945],[0.86155275]
[191.41808339],[9.15862198],[0.02526367],[0.00063988],[0.79105203]
[204.03263543],[9.14256641],[0.02834754],[0.00080569],[0.76945966]
[493.4491745],[13.10527212],[0.02468784],[0.00061074],[0.73155508]
[490.834735],[13.40736307],[0.01967303],[0.00038803],[0.7309711]
[232.16590933],[9.80789864],[0.02711214],[0.00073718],[0.76455383]
[205.169642],[9.08653385],[0.02817005],[0.00079542],[0.78388781]
[381.799597],[12.33535331],[0.01991151],[0.00039749],[0.75622958]
[484.47905788],[13.32057013],[0.01902185],[0.00036239],[0.71056383]
[210.26367092],[9.40495061],[0.02595044],[0.00067534],[0.76636345]
[216.90512915],[9.68408665],[0.02542326],[0.0006486],[0.7651704]
[337.47628795],[11.90759134],[0.02227068],[0.00049786],[0.82255305]
[467.96637822],[13.72572268],[0.0195252],[0.00038205],[0.72362506]
[274.07430142],[10.34806093],[0.0269124],[0.00072683],[0.74772817]
[390.31342252],[12.59059327],[0.02278086],[0.00052025],[0.7722647]
[209.93842227],[9.43323955],[0.02647168],[0.00070206],[0.8058604]
[291.77134763],[11.06689384],[0.02369696],[0.00056289],[0.86966956]
[247.21306128],[9.89616441],[0.02717276],[0.00074374],[0.91184948]
[415.97502806],[12.76805104],[0.02220511],[0.0004949],[0.77227811]
[633.24369593],[16.04592093],[0.01823648],[0.00033361],[0.86536193]
[425.1232649],[13.8048487],[0.01687585],[0.00028552],[0.85474926]
[368.07415983],[13.09409851],[0.01653101],[0.00027372],[0.87097856]
[648.47387806],[16.78098559],[0.01712018],[0.00029411],[0.85432154]
[646.67054073],[16.78537806],[0.01845693],[0.00034156],[0.85809833]
[497.10824192],[14.84230558],[0.01754086],[0.00030823],[0.86950057]
[369.93021214],[12.73374237],[0.01744987],[0.00030541],[0.84935981]
[658.88707852],[16.8564649],[0.01684917],[0.0002845],[0.84859471]
[413.90640537],[13.62379992],[0.01679387],[0.00028256],[0.85046659]
[431.05224896],[14.03341573],[0.01579348],[0.00024993],[0.85392695]
[635.96514737],[16.69053716],[0.02544098],[0.00064913],[0.85906954]
[436.20688837],[14.0138153],[0.01671459],[0.0002803],[0.87949403]
[394.48598853],[13.7224103],[0.01597823],[0.00025586],[0.84952782]
[643.17188225],[16.73229643],[0.0177703],[0.00031643],[0.85789054]
[397.53755657],[13.43915131],[0.01703247],[0.000291],[0.86605519]
[413.98517741],[13.7515161],[0.01612389],[0.00026041],[0.84127818]
[627.88961166],[16.86349769],[0.01472387],[0.00021732],[0.85973389]
[693.54706352],[17.26469508],[0.0156308],[0.00024487],[0.85140183]
[679.30715439],[17.22292505],[0.01550915],[0.00024105],[0.84949067]
[676.93708029],[17.24196997],[0.01567163],[0.00024615],[0.85079563]
[725.7165959],[17.46910136],[0.01836402],[0.00033833],[0.84303323]
[668.47503388],[16.92674672],[0.02092626],[0.00043871],[0.85400406]
[621.46832898],[16.56173179],[0.01656134],[0.0002748],[0.86186152]
[451.016413],[14.28991881],[0.01665935],[0.00027825],[0.83448046]
[399.95091574],[13.73802662],[0.01598023],[0.00025596],[0.84726001]
[504.52188695],[14.69070428],[0.01774934],[0.00031575],[0.88413163]
[582.15040581],[16.26820108],[0.01741969],[0.00030406],[0.8657562]
[382.99097787],[13.71191571],[0.01601003],[0.00025677],[0.85395084]
[457.45534726],[14.29314425],[0.01677692],[0.00028192],[0.88231563]
[592.93877517],[16.39467026],[0.0185524],[0.00034528],[0.86173428]
[407.53663279],[13.67219595],[0.01723843],[0.00029767],[0.86260353]
[324.83302737],[12.52462615],[0.0177376],[0.00031507],[0.87192178]
[556.89494024],[15.75896937],[0.01776927],[0.00031638],[0.86992688]
[534.89833742],[15.55032756],[0.01576302],[0.00024905],[0.86578758]
[481.99478564],[14.77375493],[0.0152886],[0.00023432],[0.86159795]
[592.98242381],[16.09382412],[0.0172629],[0.00029835],[0.79484902]
[583.60497843],[16.27467931],[0.01604966],[0.00025796],[0.78794693]
[677.35634611],[17.33054387],[0.01460249],[0.00021379],[0.86138646]
[573.47422091],[16.08988213],[0.0168593],[0.00028459],[0.78516206]
[544.92068952],[15.59638363],[0.0177804],[0.00031646],[0.79322674]
[522.64326785],[15.4816881],[0.01766764],[0.00031268],[0.80197809]
[506.73566509],[15.43806583],[0.01704673],[0.00029097],[0.80866667]
[562.4789509],[16.07754754],[0.01711404],[0.00029319],[0.798232]
[564.23448587],[16.16041124],[0.01674393],[0.00028071],[0.79394608]
[531.75243862],[15.2734085],[0.01658712],[0.00027552],[0.83285573]
[463.9988831],[14.55816217],[0.0183373],[0.0003366],[0.80626848]
[665.31014841],[17.33318237],[0.01690932],[0.00028641],[0.86328204]
[533.89603028],[15.66570971],[0.01701031],[0.00028989],[0.80215094]
[551.27803997],[15.71190047],[0.01693743],[0.00028724],[0.8169622]
[548.71591999],[15.73722157],[0.0165704],[0.00027506],[0.82007839]
[492.17783555],[15.15940493],[0.01653001],[0.00027371],[0.82373884]
[519.43660187],[15.43982005],[0.01563003],[0.00024452],[0.84604231]
[492.45055155],[15.02667569],[0.01766866],[0.0003125],[0.81028764]
[517.51411693],[15.32256458],[0.01742846],[0.00030402],[0.80122408]
[561.30582149],[15.81073309],[0.01620568],[0.00026298],[0.80245175]
[351.37822409],[12.00987605],[0.02353412],[0.00055635],[0.87655998]
[442.60917574],[13.39389597],[0.02204769],[0.00048712],[0.83554573]
[416.53152983],[12.97135782],[0.02278767],[0.00052023],[0.84837454]
[377.47024374],[12.34324202],[0.0217884],[0.00047678],[0.86087517]
[392.45947942],[12.48854297],[0.02385706],[0.00057126],[0.85114155]
[431.55722119],[13.20988074],[0.02389813],[0.00057364],[0.84919268]
[413.92836668],[12.93946686],[0.02482843],[0.0006178],[0.84797226]
[430.9852676],[13.21375109],[0.02181383],[0.00047727],[0.84201009]
[435.14844763],[13.19220531],[0.02175729],[0.00047491],[0.8418804]
[385.13797093],[12.48770147],[0.02200342],[0.00048711],[0.85596866]
[453.94736809],[13.28313642],[0.02434595],[0.00059523],[0.8435274]
[465.36553646],[13.29186173],[0.02586731],[0.00067273],[0.86183755]
[412.50447499],[12.80145399],[0.02344238],[0.00055042],[0.84391062]
[380.06356208],[12.35467376],[0.02222345],[0.00049582],[0.86058985]
[368.39679018],[11.97994724],[0.02376355],[0.00056753],[0.84932025]
[394.0685618],[12.57114046],[0.02081321],[0.00043469],[0.84153765]
[579.35380586],[16.34549676],[0.015324],[0.00023519],[0.79916135]
[359.02707648],[11.92648715],[0.02440464],[0.0005981],[0.85598079]
[492.01375226],[15.05727164],[0.01759657],[0.00031039],[0.83147883]
[664.19679599],[17.63908367],[0.01389663],[0.00019335],[0.80605888]
[591.03202216],[16.46243319],[0.01501816],[0.00022592],[0.82555379]
[488.36258918],[14.82423775],[0.01719481],[0.00029619],[0.82648525]
[340.49502794],[11.45862069],[0.02616595],[0.00068783],[0.86166197]
[629.2650925],[17.11719961],[0.01442522],[0.00020837],[0.78413587]
[725.03562119],[18.29787074],[0.01419873],[0.00020194],[0.77860046]
[431.7172407],[13.32480168],[0.02011749],[0.00040701],[0.84110005]
[490.77746057],[14.85488402],[0.01802674],[0.00032603],[0.82139154]
[537.99983556],[15.57841393],[0.01655442],[0.00027472],[0.81740623]
[554.53204694],[15.89427201],[0.01628804],[0.00026574],[0.80862905]
[542.30655624],[15.82792381],[0.01523753],[0.00023267],[0.80466879]
[346.96595033],[11.67717216],[0.02136983],[0.00045829],[0.84955679]
[691.8581014],[18.04824503],[0.0138302],[0.00019148],[0.79154366]
[682.23191517],[17.58606052],[0.01462745],[0.00021426],[0.79925566]
[439.79235363],[13.88986335],[0.01914649],[0.00036821],[0.84337258]
[350.69139688],[11.70938457],[0.02484501],[0.00061964],[0.85540568]
[622.10031128],[16.50174399],[0.01551846],[0.00024127],[0.8145199]
[653.05817997],[17.54049231],[0.01448822],[0.00021023],[0.79900712]
[701.32051042],[18.07820838],[0.01440327],[0.0002079],[0.80254761]
[365.67994794],[11.79427252],[0.02404308],[0.00058063],[0.85093953]
[485.40166396],[14.49150602],[0.01845781],[0.00034154],[0.83619493]
[589.64916625],[16.45613925],[0.0144485],[0.00020894],[0.79507746]
[337.04171956],[11.39157049],[0.02438854],[0.00059729],[0.86180421]
[675.14930949],[17.73261999],[0.0141143],[0.00019944],[0.79350827]
[462.30837619],[14.10432177],[0.01769571],[0.00031388],[0.83796003]
[369.54312838],[12.14716237],[0.02251088],[0.00050989],[0.85125224]
[592.96887789],[16.61235617],[0.01480876],[0.00021959],[0.79166432]
[406.16643937],[13.13360963],[0.01841649],[0.00034118],[0.83787291]
[469.45190482],[14.50142252],[0.01772434],[0.00031504],[0.83048047]
[676.05120592],[17.9947513],[0.0139538],[0.00019496],[0.79753571]
[517.92530369],[15.39347755],[0.01623408],[0.00026406],[0.82097763]
[500.65995494],[15.08286098],[0.01624825],[0.00026442],[0.82894095]
[353.96324448],[11.71442627],[0.02139432],[0.00045944],[0.84891011]
[491.8706356],[14.70048523],[0.01786225],[0.00031969],[0.8301384]
[675.73498361],[17.49415883],[0.01475496],[0.00021801],[0.79660906]
[542.48431282],[15.41061403],[0.0173662],[0.00030254],[0.80812285]
[359.01818118],[11.84735073],[0.02310322],[0.00053748],[0.85439621]
[680.55025873],[17.96787867],[0.0137137],[0.00018827],[0.79053561]
[510.19281669],[15.11937627],[0.01734493],[0.00030138],[0.83177117]
[667.10637176],[17.60248557],[0.01411305],[0.00019943],[0.80761595]
[478.52779439],[13.65190963],[0.02137429],[0.00045842],[0.81480419]
[523.33127016],[15.26450601],[0.01751212],[0.00030774],[0.82007389]
[675.58303023],[17.51594245],[0.01440841],[0.00020794],[0.80272112]
[519.43299263],[15.25436081],[0.01729929],[0.00029976],[0.81449005]
[432.71339327],[12.55801369],[0.02795132],[0.00078231],[0.66165771]
[517.49820385],[13.45582],[0.02414996],[0.00058395],[0.60955092]
[619.93400753],[14.94675173],[0.02178674],[0.00047516],[0.62719438]
[486.46823561],[12.81340263],[0.02399828],[0.00057671],[0.50512796]
[518.92987993],[13.25552453],[0.02355464],[0.00055568],[0.51343115]
[562.24779459],[13.92487908],[0.02484137],[0.0006178],[0.51510576]
[469.36383477],[13.36418804],[0.0233577],[0.00054626],[0.65464498]
[623.15354314],[14.97518016],[0.02164777],[0.00046883],[0.64055303]
[423.42384868],[12.90036277],[0.024998],[0.00062567],[0.7374337]
[1205.20039036],[23.22753838],[0.01297598],[0.00016871],[0.76969302]
[1386.99680965],[24.89677134],[0.01247779],[0.00015681],[0.78816866]
[1423.12530051],[25.21497843],[0.01324915],[0.00017734],[0.78260487]
[1155.1602618],[23.11682355],[0.01236645],[0.00015312],[0.7381662]
[1108.19662162],[21.71782439],[0.01384498],[0.00019282],[0.80259909]
[1230.2574587],[23.08158383],[0.01337803],[0.00017924],[0.69229994]
[1231.69108269],[23.28746022],[0.01274894],[0.00016277],[0.72248483]
[1066.13286941],[20.98818472],[0.01580035],[0.00025172],[0.82791999]
[1095.03066099],[21.38192213],[0.0141853],[0.00020158],[0.77491483]
[1148.55681619],[20.08424507],[0.07858446],[0.00624516],[0.87828532]
[1015.89253784],[20.05286815],[0.01966143],[0.0003892],[0.85634964]
[1203.07468096],[21.61431491],[0.07507422],[0.00571028],[0.86461351]
[171.73756806],[7.70529172],[0.03388997],[0.00115338],[0.70929643]
[201.18955777],[8.58723744],[0.03032922],[0.00092378],[0.69812064]
[172.42041467],[8.20433381],[0.03074665],[0.00094816],[0.70745063]
[198.84844295],[8.55922265],[0.03031135],[0.00092155],[0.68058002]
[170.06432447],[8.04820638],[0.03070485],[0.00094573],[0.69306773]
[320.7025879],[9.89407109],[0.02645812],[0.00070138],[0.78504909]
[182.44526167],[8.27499444],[0.02857003],[0.00081801],[0.69522542]
[162.32345862],[8.10678268],[0.02820269],[0.00079718],[0.72018847]
[178.54134765],[8.50925997],[0.02754992],[0.00076066],[0.70969113]
[144.58004767],[7.4559831],[0.03095383],[0.00095986],[0.72303475]
[222.03337715],[9.11171596],[0.03045457],[0.00093027],[0.79759293]
[203.18731998],[8.42087079],[0.03017486],[0.00091356],[0.66205082]
[201.08661462],[8.46532473],[0.0302621],[0.00091859],[0.68652374]
[398.3242108],[10.42868821],[0.02561828],[0.00065719],[0.80760877]
[183.67557421],[8.26586942],[0.02884197],[0.0008338],[0.7134316]
[412.54685443],[11.00523409],[0.02370785],[0.00056288],[0.78267735]
[390.98794027],[10.35987424],[0.02516501],[0.00063403],[0.80603149]
[198.18719936],[8.43194985],[0.02759352],[0.00076359],[0.79087036]
[221.59909878],[8.80076863],[0.02770662],[0.00076949],[0.67527539]
[158.84593207],[7.90530897],[0.02943098],[0.00086825],[0.71127752]
[192.20790769],[8.49216427],[0.03381569],[0.00114647],[0.67685312]
[113.44858598],[6.80902407],[0.03358566],[0.00112977],[0.77904695]
[386.38773919],[10.56895997],[0.02479458],[0.00061578],[0.78766097]
[410.92756967],[11.66184698],[0.02967409],[0.00088549],[0.7822211]
[409.56473535],[10.60344239],[0.05445741],[0.00297463],[0.78820227]
[396.18304203],[10.95520888],[0.03591353],[0.00129578],[0.7785375]
[401.26376194],[12.52986064],[0.0201783],[0.00040821],[0.79797736]
[430.71948592],[12.95744645],[0.01939603],[0.00037726],[0.76613684]
[429.47364164],[12.33351717],[0.02187094],[0.0004806],[0.78319335]
[352.16350794],[10.95029856],[0.02377767],[0.00056922],[0.78970515]
[396.12515836],[11.76659185],[0.02259286],[0.00051239],[0.80082944]
[489.3744325],[13.05164882],[0.02137542],[0.00045774],[0.7024671]
[460.68537503],[13.62230183],[0.01828198],[0.00033505],[0.7145273]
[358.73402779],[10.75129034],[0.03085992],[0.00095811],[0.79104065]
[435.19085149],[12.27101268],[0.02435108],[0.00059418],[0.78145674]
[474.88800086],[13.18973584],[0.02109538],[0.00044613],[0.6869357]
[425.57205903],[11.7958514],[0.03123899],[0.00098125],[0.7980461]
[579.9535583],[14.81854642],[0.02279975],[0.00052151],[0.68118944]
[604.95619546],[15.22483077],[0.02376275],[0.0005654],[0.68704076]
[621.6685361],[15.57412995],[0.01812838],[0.0003293],[0.66520015]
[666.74452769],[15.56797608],[0.01897883],[0.00036076],[0.60965561]
[644.67089326],[15.81778961],[0.01824586],[0.00033357],[0.66903881]
[720.4589182],[16.12380334],[0.01911345],[0.00036577],[0.67473976]
[553.19255298],[14.9987537],[0.0201648],[0.00040736],[0.63115924]
[782.25561071],[16.30303324],[0.01856461],[0.00034548],[0.63143823]
[906.33047801],[17.29128524],[0.01745286],[0.00030516],[0.60991131]
[542.76534888],[14.41897805],[0.02142796],[0.00046087],[0.61059414]
[550.96347207],[14.6300467],[0.02240222],[0.00050279],[0.63400958]
[630.92407467],[16.53031745],[0.01712388],[0.00029957],[0.71422515]
[644.02923038],[16.04904766],[0.03362116],[0.00117096],[0.74267905]
[537.9428508],[15.70625742],[0.01854434],[0.00034921],[0.71732153]
[555.35884921],[15.67991214],[0.02213391],[0.00049666],[0.71333057]
[528.2444033],[14.61922002],[0.02888925],[0.00084113],[0.80567049]
[389.77600703],[11.85343028],[0.05907073],[0.00350289],[0.76065419]
[405.57577202],[13.73144919],[0.02181997],[0.00048136],[0.77951876]
[650.80969473],[17.06357986],[0.0204735],[0.00042403],[0.73541822]
[553.41544067],[16.35647789],[0.01574952],[0.00025124],[0.74977393]
[562.62932114],[16.20539009],[0.01561861],[0.00024518],[0.75116546]
[631.02267626],[16.88438712],[0.01547679],[0.00024207],[0.73002708]
[672.40434825],[17.24438069],[0.01526787],[0.00023549],[0.70658942]
[606.00923064],[16.76743597],[0.01481779],[0.0002213],[0.72893891]
[650.22956931],[16.99276569],[0.02478557],[0.00062263],[0.73193322]
[621.56705017],[16.55924421],[0.02390579],[0.00057967],[0.74422557]
[481.92039514],[13.52272172],[0.05233515],[0.00275652],[0.80682796]
[483.59649372],[12.97248599],[0.05877252],[0.00346778],[0.7970451]
[666.01926664],[17.12099458],[0.03158198],[0.00101173],[0.74352041]
[474.88021622],[14.96683098],[0.01900843],[0.00036935],[0.74209256]
[443.67485739],[13.98219291],[0.03300577],[0.00109881],[0.72228655]
[548.37479045],[15.19443358],[0.02622924],[0.00069731],[0.67649375]
[650.76795118],[15.64525614],[0.01848218],[0.00034208],[0.62443633]
[472.43341655],[14.31742089],[0.01927587],[0.00037197],[0.71618582]
[456.79867637],[14.12966889],[0.01897583],[0.00036076],[0.73323136]
[416.82733191],[13.58879491],[0.01955287],[0.00038303],[0.75260753]
[493.91376913],[14.41455697],[0.01943663],[0.00037865],[0.72107871]
[445.26730876],[13.9759563],[0.01896181],[0.00036037],[0.7279642]
[670.36005028],[16.07425665],[0.01772967],[0.00031489],[0.6387187]
[741.68617373],[16.95247992],[0.01782528],[0.00031858],[0.63262574]
[719.84754325],[16.40446763],[0.01964829],[0.00038747],[0.62969133]
[550.67775262],[14.74967136],[0.01966057],[0.00038746],[0.67291021]
[454.30037748],[14.03592813],[0.01848415],[0.00034234],[0.73622999]
[452.10107958],[13.78933203],[0.02073633],[0.00043102],[0.73941038]
[637.55785452],[15.30577709],[0.01904612],[0.00036328],[0.6454993]
[452.15834176],[13.89445205],[0.02006541],[0.00040382],[0.73836573]
[705.1091975],[16.24971038],[0.01860585],[0.00034657],[0.61163511]
[633.44268304],[15.4958404],[0.01875648],[0.00035246],[0.65552765]
[506.49199961],[14.88299844],[0.01863512],[0.00034806],[0.69387649]
[471.69581652],[14.22513155],[0.01939924],[0.0003777],[0.74701219]
[722.06866161],[16.62012868],[0.01735431],[0.00030162],[0.60111837]
[418.45979612],[13.67136142],[0.01937564],[0.0003764],[0.7537232]
[646.50572329],[15.38992637],[0.01914425],[0.00036711],[0.63722321]
[549.56522895],[14.57066623],[0.01717463],[0.00029642],[0.75010919]
[604.69604046],[15.15969128],[0.01714165],[0.00029522],[0.73006253]
[339.17856425],[11.92840612],[0.01919864],[0.00037048],[0.78959467]
[396.87581122],[12.77463468],[0.01809809],[0.000329],[0.75538251]
[609.87145844],[15.23697994],[0.01658631],[0.00027583],[0.7236784]
[371.60471829],[12.40174282],[0.01892829],[0.00035962],[0.76403471]
[387.16986318],[12.61604918],[0.01881637],[0.00035541],[0.76711073]
[330.76367232],[11.87948057],[0.0193414],[0.00037565],[0.78025877]
[381.59405773],[12.31861792],[0.02081181],[0.0004358],[0.76002826]
[443.76710461],[13.22441607],[0.01955818],[0.0003847],[0.72905461]
[373.88718982],[12.23920169],[0.01947278],[0.00038079],[0.75676647]
[368.93000984],[12.23996397],[0.0187474],[0.00035277],[0.76463844]
[376.58633033],[12.34730443],[0.01872812],[0.00035208],[0.76368531]
[361.82214282],[12.08930077],[0.01905473],[0.00036423],[0.77707205]
[350.57991919],[12.04616793],[0.01875138],[0.00035293],[0.77674358]
[659.86942618],[15.57769243],[0.01606403],[0.00025857],[0.70102527]
[562.2045169],[14.8313601],[0.01813778],[0.00033003],[0.73745109]
[374.92691387],[12.37232558],[0.01932349],[0.00037457],[0.75578801]
[406.5120382],[12.68653604],[0.0195915],[0.00038523],[0.7595863]
[381.77678868],[12.29542733],[0.0193858],[0.00037713],[0.77087]
[476.58758758],[13.91342957],[0.01767441],[0.00031313],[0.76307828]
[365.33119853],[12.45660633],[0.01838985],[0.0003397],[0.76786615]
[519.93707059],[14.25433807],[0.01762969],[0.00031171],[0.74750956]
[390.84031903],[12.53488731],[0.01873526],[0.00035219],[0.75909005]
[344.54680519],[12.0008986],[0.01849199],[0.00034339],[0.7716033]
[612.08019115],[15.34226859],[0.01829105],[0.00033538],[0.71931207]
[662.50718038],[15.64702606],[0.01860589],[0.00034712],[0.69935119]
[366.03368647],[12.37469004],[0.01824959],[0.00033439],[0.76520742]
[391.13123396],[12.53312576],[0.01851074],[0.00034382],[0.75629035]
[394.73901732],[12.63071486],[0.0185708],[0.00034651],[0.75857297]
[390.45950888],[12.54111263],[0.01905162],[0.0003645],[0.76725575]
[304.69714661],[11.30885793],[0.01936176],[0.00037645],[0.79926953]
[445.27082851],[13.15475885],[0.01930033],[0.00037425],[0.72668095]
[403.20892641],[12.55069095],[0.02035201],[0.00041602],[0.75143313]
[343.21823916],[11.95671205],[0.01964459],[0.00038753],[0.77445398]
[356.97790964],[12.12179651],[0.01920917],[0.00037063],[0.76892586]
[402.47981809],[14.2131728],[0.01703282],[0.00029085],[0.75986368]
[413.64117232],[14.44296851],[0.01656489],[0.00027516],[0.75404586]
[395.59181158],[14.0322363],[0.01654738],[0.00027436],[0.75989121]
[356.33938466],[13.17139199],[0.01659587],[0.00027577],[0.77964948]
[374.95422484],[13.71977522],[0.01629938],[0.00026617],[0.76158441]
[374.72572978],[13.4768011],[0.01659708],[0.00027593],[0.76588352]
[188.42905077],[9.89341474],[0.02049341],[0.00042102],[0.83885575]
[250.32344],[10.94294442],[0.0187277],[0.0003518],[0.82071659]
[74.93208504],[6.05934773],[0.03365459],[0.0011343],[0.89400613]
