Contrast,Dissimilarity,Energy,ASM,Correlation
[94.37746184],[4.9160884],[0.03334332],[0.00111921],[0.97686687]
[89.84830846],[5.16343959],[0.02913404],[0.00085428],[0.97314069]
[84.85535492],[5.10210742],[0.02844198],[0.00081561],[0.97768051]
[59.31774058],[4.54629121],[0.02972518],[0.0008903],[0.97228657]
[84.51551069],[5.04142674],[0.02952508],[0.0008769],[0.97479528]
[89.32038031],[5.11245345],[0.02898874],[0.00084672],[0.97390003]
[182.04459746],[6.07081092],[0.04482273],[0.00201356],[0.95921777]
[164.89065515],[5.54812941],[0.04308593],[0.00186116],[0.95933655]
[132.07107551],[5.04208053],[0.0343235],[0.0011839],[0.96338254]
[179.77710653],[5.9355258],[0.04186198],[0.0017573],[0.95973566]
[158.98686942],[5.62444745],[0.03975402],[0.00158616],[0.95277632]
[162.86928255],[5.91879328],[0.03537519],[0.0012558],[0.95840983]
[176.55891598],[5.81100388],[0.04860753],[0.00236637],[0.96165617]
[164.56203403],[5.62715039],[0.04496687],[0.0020262],[0.96378785]
[114.62492541],[4.99801479],[0.034581],[0.0012014],[0.96589414]
[114.70237712],[4.79094818],[0.04333036],[0.00188378],[0.96534861]
[175.08212134],[5.95107294],[0.05893697],[0.00347644],[0.95632869]
[59.5087649],[3.60443667],[0.0331746],[0.0011086],[0.97688828]
[91.75565085],[4.13038735],[0.03397027],[0.00116178],[0.96809899]
[122.96496121],[4.46118405],[0.03318798],[0.00110877],[0.95989466]
[56.88637194],[3.60523843],[0.03247956],[0.00106469],[0.97785374]
[60.42846021],[3.83958764],[0.0327975],[0.00108363],[0.97577937]
[114.26797422],[4.58259918],[0.03095132],[0.00096495],[0.96194199]
[81.37331183],[3.97653017],[0.03113492],[0.00097631],[0.965049]
[67.42976536],[3.83814613],[0.03094987],[0.00096587],[0.97185605]
[51.57735266],[3.6477337],[0.02970638],[0.00089013],[0.97926153]
[58.20554773],[3.74714981],[0.02899911],[0.0008474],[0.97757672]
[43.85780381],[3.09066465],[0.04600421],[0.00213212],[0.98235774]
[72.99122008],[3.73934579],[0.03239906],[0.00105746],[0.97261392]
[85.46149841],[3.98759537],[0.03239136],[0.00105699],[0.96900115]
[57.54896339],[3.67559646],[0.03510345],[0.00124149],[0.97967683]
[55.54377754],[3.64081112],[0.03525784],[0.00125094],[0.97750337]
[86.03911445],[4.0690794],[0.02911837],[0.00085401],[0.96907339]
[45.93186465],[3.4326026],[0.03458271],[0.00120467],[0.98280979]
[38.95349991],[3.32647061],[0.03585625],[0.00129608],[0.98191292]
[32.53847083],[3.04952841],[0.03583708],[0.00129218],[0.98498337]
[82.16343463],[4.31059628],[0.03073637],[0.00095208],[0.96069355]
[87.46504041],[3.99029819],[0.03249317],[0.00106215],[0.96835468]
[46.04944498],[3.84349171],[0.03003066],[0.00091241],[0.97635871]
[51.79970824],[4.06466916],[0.0298931],[0.00090343],[0.97347018]
[43.5255202],[3.82528183],[0.02935394],[0.00086998],[0.97729378]
[44.06045472],[3.89318735],[0.02898902],[0.0008483],[0.97872026]
[44.08687719],[3.95118338],[0.02823357],[0.00080468],[0.97718232]
[44.15472083],[3.95397847],[0.02828999],[0.00080765],[0.97742852]
[71.1569871],[4.46344378],[0.02775801],[0.00077668],[0.97012157]
[76.90270606],[4.81889304],[0.02624043],[0.00069506],[0.96677996]
[72.94689544],[4.6436802],[0.02781964],[0.00078027],[0.96721011]
[70.81111347],[4.49529671],[0.02800195],[0.00079013],[0.96940124]
[80.00608328],[4.67813265],[0.0280035],[0.00079201],[0.96543838]
[73.25328528],[4.48086327],[0.02896343],[0.00084583],[0.96703114]
[73.9847097],[4.58549454],[0.02900829],[0.00084775],[0.96702234]
[68.14942502],[4.44998612],[0.02796977],[0.00078918],[0.96958496]
[70.10363902],[4.41206663],[0.02993011],[0.00090163],[0.97276905]
[62.45414849],[4.25671248],[0.02886018],[0.00083909],[0.97245398]
[55.44413861],[4.15893611],[0.0267044],[0.00071947],[0.97412731]
[67.0894778],[4.35363926],[0.02868176],[0.00082879],[0.97228628]
[69.47666168],[4.61849108],[0.02505937],[0.00063336],[0.96980204]
[80.62890516],[4.74406191],[0.02820004],[0.00079977],[0.96499096]
[77.30236988],[4.65280403],[0.02791456],[0.00078572],[0.96771609]
[72.53646576],[4.676657],[0.02744022],[0.00075776],[0.97321771]
[70.88717903],[4.49480035],[0.02704288],[0.00073674],[0.97122321]
[85.28465105],[4.74660234],[0.02594098],[0.00067856],[0.96881882]
[79.60209204],[4.6956001],[0.02672825],[0.00071996],[0.96523296]
[38.96876405],[3.63632762],[0.03717233],[0.00138846],[0.98026555]
[57.57982116],[4.18412136],[0.0312633],[0.000985],[0.9728046]
[36.63978776],[3.54124098],[0.03432857],[0.00118729],[0.97886601]
[61.34193989],[4.37772074],[0.02956009],[0.00088045],[0.9740584]
[48.63482242],[3.93300959],[0.03219127],[0.00104458],[0.9747301]
[30.65663665],[3.14542529],[0.03772306],[0.00143408],[0.98163585]
[59.4212814],[4.27060027],[0.02950322],[0.00087849],[0.97395702]
[52.81194115],[3.989254],[0.03201301],[0.00103243],[0.9746798]
[53.21673052],[4.09713082],[0.03193905],[0.00102849],[0.97179985]
[51.94173102],[3.99959797],[0.03269379],[0.00107738],[0.97441575]
[63.07475435],[4.48378733],[0.02798352],[0.00078947],[0.97391449]
[65.84116876],[4.53344374],[0.0300633],[0.00091062],[0.97216417]
[59.14491778],[4.32943524],[0.02985894],[0.00089882],[0.97454717]
[46.07567309],[3.86708578],[0.03291865],[0.00109341],[0.97778593]
[47.3296876],[3.84137244],[0.03338487],[0.00112422],[0.97576047]
[35.28386817],[3.34150649],[0.03520805],[0.00124968],[0.98096959]
[51.96195493],[3.94231445],[0.03291285],[0.00109146],[0.97317852]
[51.67967563],[4.1063336],[0.029639],[0.0008852],[0.97615202]
[57.8896129],[4.25030685],[0.02995009],[0.00090397],[0.97556491]
[66.89798764],[4.59486976],[0.03130769],[0.00098791],[0.97371151]
[66.69634228],[4.58691037],[0.04078659],[0.00167127],[0.98282428]
[134.78171113],[6.85837985],[0.0260983],[0.00068562],[0.97997463]
[62.94253339],[4.57463701],[0.03129059],[0.00098613],[0.97597403]
[66.69634228],[4.58691037],[0.04078659],[0.00167127],[0.98282428]
[134.78171113],[6.85837985],[0.0260983],[0.00068562],[0.97997463]
[73.10822497],[4.63551326],[0.03323789],[0.00111283],[0.97331269]
[66.69634228],[4.58691037],[0.04078659],[0.00167127],[0.98282428]
[134.79522231],[6.85862761],[0.02610237],[0.00068584],[0.97997304]
[68.23393071],[4.43945555],[0.03354271],[0.00113292],[0.97268149]
[66.65758857],[4.57795232],[0.04084334],[0.00167592],[0.98283743]
[134.79522231],[6.85862761],[0.02610237],[0.00068584],[0.97997304]
[64.08894547],[4.46023661],[0.03353178],[0.00113309],[0.97834802]
[66.70355779],[4.57952945],[0.04066913],[0.00166167],[0.98282789]
[134.82059065],[6.85910557],[0.02605664],[0.00068337],[0.97996808]
[35.58104821],[3.42540804],[0.04209573],[0.00178473],[0.97552487]
[66.70805486],[4.57966786],[0.04066325],[0.00166115],[0.98282631]
[134.56423104],[6.84742993],[0.02613233],[0.00068739],[0.9800171]
[61.82647134],[4.39682162],[0.03334091],[0.00111926],[0.97378586]
[66.70805486],[4.57966786],[0.04066325],[0.00166115],[0.98282631]
[134.56423104],[6.84742993],[0.02613233],[0.00068739],[0.9800171]
[66.70805486],[4.57966786],[0.04066325],[0.00166115],[0.98282631]
[39.88053242],[3.5369677],[0.03951314],[0.00157258],[0.97442049]
[134.56423104],[6.84742993],[0.02613233],[0.00068739],[0.9800171]
[66.65404573],[4.57635691],[0.04072594],[0.00166623],[0.982842]
[65.22762086],[4.43333485],[0.03316369],[0.00110825],[0.97802466]
[134.56423104],[6.84742993],[0.02613233],[0.00068739],[0.9800171]
[68.14026886],[4.44415036],[0.03277051],[0.00108295],[0.96969094]
[66.70867098],[4.57660418],[0.0410059],[0.00168901],[0.9828062]
[134.58218976],[6.84882178],[0.02613189],[0.00068743],[0.9800186]
[58.30941743],[4.23229097],[0.0426671],[0.00182687],[0.97963448]
[68.96529761],[4.63406146],[0.03479614],[0.00121806],[0.98228541]
[138.79632221],[6.96404223],[0.02597049],[0.0006801],[0.97936234]
[33.71525172],[3.45642493],[0.03954299],[0.00157314],[0.97760368]
[68.96529761],[4.63406146],[0.03479614],[0.00121806],[0.98228541]
[138.79632221],[6.96404223],[0.02597049],[0.0006801],[0.97936234]
[66.35689839],[4.45157403],[0.03044403],[0.000933],[0.97355139]
[68.96529761],[4.63406146],[0.03479614],[0.00121806],[0.98228541]
[138.79632221],[6.96404223],[0.02597049],[0.0006801],[0.97936234]
[56.47898123],[4.21552817],[0.03406198],[0.001169],[0.97335432]
[68.96529761],[4.63406146],[0.03479614],[0.00121806],[0.98228541]
[138.79632221],[6.96404223],[0.02597049],[0.0006801],[0.97936234]
[70.16862435],[4.58539694],[0.03261589],[0.00107223],[0.97194455]
[68.96529761],[4.63406146],[0.03479614],[0.00121806],[0.98228541]
[138.79632221],[6.96404223],[0.02597049],[0.0006801],[0.97936234]
[62.24014041],[4.33760702],[0.03351439],[0.0011314],[0.96955675]
[68.93866722],[4.63107856],[0.03478517],[0.00121726],[0.98226771]
[138.79629145],[6.96404223],[0.02598381],[0.00068079],[0.97936215]
[70.6846394],[4.65113777],[0.03318986],[0.00110996],[0.97131778]
[68.93866722],[4.63107856],[0.03478517],[0.00121726],[0.98226771]
[138.79559625],[6.96405761],[0.02598392],[0.0006808],[0.97936212]
[29.82134688],[3.1500604],[0.04271693],[0.00183812],[0.98079852]
[68.93866722],[4.63107856],[0.03478517],[0.00121726],[0.98226771]
[138.79559625],[6.96405761],[0.02598392],[0.0006808],[0.97936212]
[73.76619572],[4.64121509],[0.03212658],[0.00103936],[0.97606629]
[68.93866722],[4.63107856],[0.03478517],[0.00121726],[0.98226771]
[138.79559625],[6.96405761],[0.02598392],[0.0006808],[0.97936212]
[72.91596549],[4.57329977],[0.03209368],[0.00103785],[0.96945515]
[68.93866722],[4.63107856],[0.03478517],[0.00121726],[0.98226771]
[138.79559625],[6.96405761],[0.02598392],[0.0006808],[0.97936212]
[69.04730319],[4.55013994],[0.03708737],[0.00138406],[0.976669]
[66.3893833],[4.61708166],[0.03199903],[0.00103184],[0.98275488]
[141.63617564],[6.88642558],[0.02473811],[0.00061652],[0.97904026]
[65.06162667],[4.45912109],[0.0340846],[0.00117],[0.9760333]
[66.388765],[4.61689445],[0.0318625],[0.001023],[0.98276349]
[141.63617564],[6.88642558],[0.02473811],[0.00061652],[0.97904026]
[64.06393605],[4.53527771],[0.03240421],[0.00105792],[0.97673082]
[66.388765],[4.61689445],[0.0318625],[0.001023],[0.98276349]
[141.63617564],[6.88642558],[0.02473811],[0.00061652],[0.97904026]
[72.39787078],[4.65531976],[0.03285625],[0.00108617],[0.97534639]
[66.388765],[4.61689445],[0.0318625],[0.001023],[0.98276349]
[141.63617564],[6.88642558],[0.02473811],[0.00061652],[0.97904026]
[73.34793125],[4.62502918],[0.03202278],[0.00103342],[0.96740061]
[66.388765],[4.61689445],[0.0318625],[0.001023],[0.98276349]
[141.63617564],[6.88642558],[0.02473811],[0.00061652],[0.97904026]
[31.50680803],[3.24193018],[0.04367176],[0.00192098],[0.97564889]
[66.388765],[4.61689445],[0.0318625],[0.001023],[0.98276349]
[141.63617564],[6.88642558],[0.02473811],[0.00061652],[0.97904026]
[56.21726212],[4.10990479],[0.03546513],[0.00126745],[0.98027782]
[66.39035653],[4.61706411],[0.03146451],[0.00099789],[0.98276296]
[141.6355571],[6.88608628],[0.0247729],[0.00061827],[0.9790401]
[60.05789455],[4.2878799],[0.03392154],[0.00115812],[0.97538867]
[66.39035653],[4.61706411],[0.03146451],[0.00099789],[0.98276296]
[141.6355571],[6.88608628],[0.0247729],[0.00061827],[0.9790401]
[68.35733529],[4.47359279],[0.03347142],[0.00112876],[0.97760242]
[66.39035653],[4.61706411],[0.03146451],[0.00099789],[0.98276296]
[141.6355571],[6.88608628],[0.0247729],[0.00061827],[0.9790401]
[37.46530088],[3.49766204],[0.04155365],[0.00173745],[0.97447139]
[66.39035653],[4.61706411],[0.03146451],[0.00099789],[0.98276296]
[141.6355571],[6.88608628],[0.0247729],[0.00061827],[0.9790401]
[69.19875181],[4.55323243],[0.03619634],[0.00131991],[0.97345484]
[68.45510404],[4.65697136],[0.03913537],[0.0015405],[0.98190661]
[149.95183184],[7.01240111],[0.02682548],[0.00072529],[0.97805846]
[64.68626218],[4.45359339],[0.03583937],[0.00129437],[0.9734691]
[68.45210599],[4.65768339],[0.03889558],[0.00152197],[0.98191868]
[149.95215601],[7.01254001],[0.02682101],[0.00072507],[0.97805879]
[65.07538622],[4.45206652],[0.03437221],[0.00118941],[0.97472235]
[68.45439273],[4.65774321],[0.0387646],[0.00151155],[0.98191182]
[149.95399639],[7.01218472],[0.02682825],[0.00072547],[0.97806101]
[60.53772344],[4.2504604],[0.03619993],[0.00131948],[0.9744677]
[68.45439273],[4.65774321],[0.0387646],[0.00151155],[0.98191182]
[149.95399639],[7.01218472],[0.02682825],[0.00072547],[0.97806101]
[71.4300302],[4.45465539],[0.03460952],[0.0012057],[0.97094038]
[68.45439273],[4.65774321],[0.0387646],[0.00151155],[0.98191182]
[149.95399639],[7.01218472],[0.02682825],[0.00072547],[0.97806101]
[108.8321096],[5.35487236],[0.03079777],[0.00095697],[0.96495556]
[95.72653368],[4.97006096],[0.03010479],[0.00091493],[0.96846978]
[90.76310976],[4.96542197],[0.02961083],[0.00088518],[0.96924265]
[120.5025552],[5.52172753],[0.02558599],[0.00066023],[0.96640583]
[78.2226686],[4.53416401],[0.02919388],[0.00086102],[0.97392632]
[86.50996676],[4.55169139],[0.0285918],[0.00082516],[0.97047502]
[78.86431309],[4.27470983],[0.03071481],[0.00095147],[0.97383137]
[90.27134875],[4.76194435],[0.0280952],[0.00079785],[0.96922939]
[96.08442516],[4.79017451],[0.0292898],[0.00086491],[0.97055865]
[79.92724552],[4.51336054],[0.03047353],[0.00093896],[0.97107144]
[84.25274254],[3.9096198],[0.0366239],[0.00135132],[0.97088064]
[82.19461439],[4.67139171],[0.0314902],[0.00100135],[0.96974023]
[85.61606423],[4.88927068],[0.03063446],[0.00094478],[0.97281626]
[58.83338339],[3.81983079],[0.03534056],[0.00125765],[0.97882323]
[95.37966611],[4.53844698],[0.02990199],[0.00090095],[0.96632541]
[78.54519603],[4.15999871],[0.03014416],[0.00091629],[0.9736369]
[136.57505926],[5.86449037],[0.02599721],[0.00068075],[0.96810611]
[70.51414644],[3.77636725],[0.03310644],[0.00110551],[0.97640892]
[134.71666767],[5.52099818],[0.02645156],[0.00070647],[0.96287884]
[72.50938612],[4.34949046],[0.03190169],[0.00102823],[0.97217408]
[71.17448252],[4.23508207],[0.03901145],[0.00153156],[0.9746598]
[42.49850328],[3.56131594],[0.04088888],[0.00168254],[0.98453236]
[47.69438444],[3.76762814],[0.03652329],[0.00134342],[0.97053312]
[40.52803459],[3.61874828],[0.03346377],[0.00113055],[0.97681032]
[40.07831233],[3.62493933],[0.03392611],[0.00116019],[0.97747953]
[47.47331633],[3.96784216],[0.03343454],[0.00112952],[0.9744868]
[42.93551043],[3.81110379],[0.03430858],[0.00118935],[0.97765405]
[42.19408679],[3.79348824],[0.03146149],[0.00099848],[0.97832816]
[36.29022609],[3.36918083],[0.03567916],[0.00128444],[0.97781043]
[43.24294688],[3.832787],[0.03230861],[0.00105387],[0.97856498]
[40.77411478],[3.70788097],[0.03422916],[0.00118259],[0.97724021]
[37.750124],[3.6788442],[0.031257],[0.00098752],[0.97883581]
[42.17944882],[3.85365343],[0.03141579],[0.0009966],[0.97884425]
[75.37439138],[4.65809693],[0.02888524],[0.00084309],[0.97085332]
[44.25759417],[3.92957839],[0.0318105],[0.0010232],[0.97646286]
[43.44578501],[3.77506016],[0.03308887],[0.00110871],[0.9761532]
[73.69772142],[4.80120278],[0.02720379],[0.00074765],[0.97164417]
[39.79235771],[3.74471207],[0.03312787],[0.0011072],[0.97826652]
[36.72247618],[3.54254335],[0.03415966],[0.00117912],[0.98037095]
[81.24791791],[5.14799139],[0.02576214],[0.00067075],[0.96918254]
[31.62211699],[3.35723043],[0.0323138],[0.00105314],[0.9835799]
[46.08866962],[3.9421396],[0.03119567],[0.00098341],[0.97632876]
[42.72070361],[3.76600875],[0.03252172],[0.00106819],[0.97898678]
[34.63205021],[3.526464],[0.03044652],[0.00093665],[0.98334874]
[40.26803513],[3.76313276],[0.03164681],[0.00101296],[0.97783997]
[46.08903072],[3.87104507],[0.03052222],[0.00094035],[0.97906064]
[91.96052857],[5.25363415],[0.02619365],[0.00069283],[0.96585333]
[36.78254268],[3.60764469],[0.03260377],[0.00107248],[0.97912948]
[69.56877739],[4.54959417],[0.02764265],[0.00077109],[0.96972984]
[36.32924899],[3.54337611],[0.03269179],[0.00107745],[0.97931527]
[71.10244806],[4.61380958],[0.02894915],[0.00084612],[0.97156978]
[47.62389211],[4.13321659],[0.02859374],[0.00082429],[0.98787832]
[39.99746344],[3.87656393],[0.02891459],[0.00084232],[0.98912717]
[38.26273521],[3.67972334],[0.03149432],[0.00100026],[0.98750891]
[69.30940145],[4.98901774],[0.02179782],[0.00047901],[0.98739577]
[60.28325653],[4.69272835],[0.02222154],[0.00049745],[0.98852671]
[60.1971719],[4.64896559],[0.02324304],[0.00054419],[0.98844549]
[57.74952604],[4.4965418],[0.02563675],[0.00066215],[0.98703576]
[50.97898741],[4.35700701],[0.02366495],[0.00056507],[0.98918588]
[55.48285454],[4.50382245],[0.02786037],[0.00078248],[0.98409139]
[32.78121004],[3.52361914],[0.03543069],[0.00126516],[0.9889147]
[47.79665582],[3.86735485],[0.03297243],[0.00109877],[0.98225618]
[44.56688094],[3.83156213],[0.03205637],[0.0010348],[0.98341722]
[67.91125784],[4.86774853],[0.02494585],[0.00062735],[0.9909286]
[62.89172199],[4.72636354],[0.02634721],[0.00070014],[0.99115541]
[73.06236256],[4.87771941],[0.02668906],[0.00071865],[0.98992729]
[68.61863288],[4.76747071],[0.02612306],[0.00068802],[0.99067287]
[83.29524483],[5.11328682],[0.02631027],[0.00069762],[0.9890195]
[64.91339333],[4.67355796],[0.026672],[0.00071794],[0.99004457]
[89.79135239],[5.38193433],[0.02351667],[0.00055731],[0.98868153]
[80.70086042],[5.04590564],[0.02595161],[0.00067881],[0.99001757]
[77.07045624],[4.96251378],[0.02429326],[0.00059549],[0.99026981]
[74.70013858],[5.00670836],[0.02457142],[0.00060856],[0.9904172]
[67.64352956],[4.7896406],[0.02418685],[0.00058983],[0.99100063]
[62.19794593],[4.26107489],[0.04216365],[0.00178668],[0.98724165]
[64.97629682],[4.37138849],[0.04593452],[0.00212068],[0.98587749]
[59.39630201],[4.29169617],[0.03834903],[0.00147935],[0.98728185]
[52.99827344],[3.99180726],[0.03513555],[0.00124158],[0.98985428]
[44.56729859],[3.4496829],[0.03750088],[0.00141702],[0.99238307]
[45.14240084],[3.64938845],[0.03219254],[0.00104475],[0.99091359]
[49.19501546],[3.90093264],[0.03377767],[0.00115146],[0.99006547]
[49.59307829],[3.93035291],[0.03531677],[0.00125577],[0.99051731]
[46.40899205],[3.69506765],[0.03705295],[0.00138381],[0.99119905]
[48.11128429],[3.69961073],[0.03711904],[0.00138838],[0.99097876]
[60.16955799],[4.11790898],[0.03522068],[0.0012621],[0.99050008]
[44.38665566],[3.75867844],[0.03438911],[0.00119031],[0.99054478]
[52.00540188],[3.89266095],[0.03789043],[0.0014452],[0.98760879]
[63.93199616],[4.29817494],[0.03443831],[0.00119542],[0.98736147]
[48.10459663],[3.58020879],[0.03922852],[0.00155058],[0.99136655]
[55.14107135],[3.93801223],[0.03902555],[0.00153306],[0.98978222]
[46.68819314],[3.77385043],[0.04159551],[0.00174083],[0.99141704]
[50.85022768],[4.10757373],[0.03826493],[0.0014714],[0.98984281]
[55.07541371],[4.06368091],[0.03506301],[0.00123932],[0.98951747]
[54.08284197],[3.94654245],[0.03640968],[0.00133394],[0.98919261]
[53.46704354],[3.80326101],[0.04259977],[0.00182384],[0.98989253]
[49.66072018],[3.6499186],[0.04380842],[0.00193013],[0.99098148]
[41.71506656],[3.78684624],[0.03697689],[0.00138044],[0.98867776]
[38.12424643],[3.59703855],[0.03960944],[0.00158016],[0.98963109]
[38.11827953],[3.56151502],[0.04138303],[0.00172397],[0.98957713]
[43.85007958],[3.84314356],[0.03918396],[0.00154805],[0.98892264]
[38.74459037],[3.70285944],[0.03570309],[0.00128629],[0.98964409]
[36.09307151],[3.55345585],[0.0373351],[0.00140523],[0.98984482]
[38.23961922],[3.70631425],[0.03577468],[0.00129006],[0.98985751]
[32.6104491],[3.40858348],[0.03834617],[0.00148085],[0.99125856]
[36.72350996],[3.59294424],[0.03621874],[0.0013219],[0.9906143]
[38.94937799],[3.66970294],[0.03763556],[0.00142704],[0.98990743]
[43.00706099],[3.71912103],[0.04026059],[0.00163455],[0.98899537]
[37.7558882],[3.60514628],[0.03773578],[0.00143492],[0.98985529]
[36.37014377],[3.64148876],[0.03886588],[0.00152328],[0.9898175]
[39.63190611],[3.67331783],[0.03643988],[0.00133838],[0.98928992]
[27.3760201],[3.1411411],[0.04366395],[0.00192535],[0.98732485]
[34.45578749],[3.5463796],[0.03507587],[0.00124061],[0.99078739]
[30.83554298],[3.41408599],[0.0385151],[0.00149681],[0.99078203]
[32.68361894],[3.4826235],[0.03754835],[0.0014203],[0.99046569]
[37.44625667],[3.64574086],[0.03802488],[0.00145508],[0.98990487]
[41.05087461],[3.7080597],[0.03825659],[0.00147368],[0.98881685]
[41.03090634],[3.77017184],[0.04062469],[0.00166199],[0.98870153]
[37.12230154],[3.58721771],[0.03979874],[0.00159505],[0.9905415]
[36.42799291],[3.56447674],[0.038827],[0.00151709],[0.99043646]
[41.26356483],[3.7304805],[0.03757396],[0.00142203],[0.98979697]
[36.42804946],[3.80292595],[0.0327612],[0.00108375],[0.98852782]
[38.24412646],[3.91951367],[0.03034143],[0.00093041],[0.98763718]
[35.79528976],[3.75707419],[0.0333297],[0.0011211],[0.98899603]
[28.07420458],[3.4337232],[0.03652654],[0.00134736],[0.98723879]
[36.92627883],[3.83629291],[0.03085237],[0.00096062],[0.98788956]
[41.26337144],[3.97011255],[0.02995426],[0.00090586],[0.98685428]
[31.81741545],[3.55246882],[0.0366134],[0.00135428],[0.98497898]
[38.08821855],[3.68353139],[0.03773787],[0.00143716],[0.9839578]
[39.72619958],[3.91959105],[0.03257779],[0.00107165],[0.98777517]
[37.93599093],[3.84872575],[0.03197426],[0.00103215],[0.98830799]
[32.90616717],[3.58408864],[0.03816818],[0.00147394],[0.98471063]
[31.73122886],[3.49406894],[0.03806164],[0.00146478],[0.98567548]
[25.82744397],[3.19319239],[0.03935082],[0.00156332],[0.98765584]
[29.77633588],[3.44291544],[0.03766754],[0.00143403],[0.98675338]
[35.95014003],[3.76075654],[0.03239756],[0.00105947],[0.98858938]
[37.0552897],[3.8322629],[0.03123818],[0.00098523],[0.98836907]
[36.82694736],[3.80313205],[0.03039963],[0.00093437],[0.98885683]
[34.66982924],[3.73732824],[0.03072678],[0.00095471],[0.98890648]
[22.45491816],[2.95444953],[0.04414665],[0.0019614],[0.99102845]
[25.77983853],[3.13219347],[0.04275219],[0.00183946],[0.99022727]
[21.17482703],[2.8328496],[0.03935575],[0.00155961],[0.9901766]
[21.78359486],[2.87289781],[0.03890357],[0.00152394],[0.99027314]
[33.08802213],[3.57126176],[0.03083382],[0.00095767],[0.99129955]
[23.58194128],[2.99509121],[0.03624002],[0.00132386],[0.99120991]
[34.33805132],[3.6500231],[0.03155094],[0.00100258],[0.99105132]
[34.02751728],[3.63945681],[0.03202996],[0.00103264],[0.99134333]
[23.22946125],[3.02964018],[0.03672868],[0.00135838],[0.98999823]
[30.52856583],[3.54632208],[0.02971361],[0.00088995],[0.99175334]
[32.44472362],[3.50816622],[0.03190112],[0.00102659],[0.99140152]
[31.95107064],[3.50053124],[0.03238654],[0.00105718],[0.9915501]
[30.38599957],[3.41453319],[0.03142834],[0.00099678],[0.99191418]
[31.47977052],[3.50064882],[0.03126669],[0.00098591],[0.99163155]
[31.45653791],[3.47708974],[0.03008873],[0.00091248],[0.99155048]
[21.20701187],[2.83909248],[0.04114621],[0.00170346],[0.9900823]
[32.14651041],[3.55735883],[0.03059283],[0.00094305],[0.99156584]
[32.5975733],[3.54190639],[0.03126963],[0.00098443],[0.99166932]
[31.15678475],[3.49984936],[0.03053087],[0.0009391],[0.99171689]
[31.30808625],[3.5190964],[0.02987536],[0.00089973],[0.99167641]
[32.61787665],[3.51232143],[0.03279891],[0.00108262],[0.99139035]
[31.59051207],[3.46327352],[0.03210523],[0.00103729],[0.99160357]
[30.70766106],[3.40697693],[0.03200627],[0.00103148],[0.99197228]
[44.36063317],[4.34512272],[0.02469621],[0.00061617],[0.98544905]
[33.44241448],[3.80152985],[0.0299267],[0.00090332],[0.98523002]
[32.34841442],[3.78465262],[0.02969953],[0.00089104],[0.98583277]
[41.39008613],[4.1586634],[0.02646576],[0.00070708],[0.98585534]
[35.03435739],[3.81034005],[0.03244358],[0.00106353],[0.98242465]
[31.08156649],[3.57890606],[0.03290104],[0.00109313],[0.98532091]
[30.65845258],[3.61753225],[0.03046023],[0.00093618],[0.98633922]
[29.58830549],[3.63964402],[0.03136032],[0.00099411],[0.9858906]
[31.95875975],[3.73511004],[0.03385818],[0.00115708],[0.98380972]
[33.7110988],[3.85629049],[0.03072793],[0.00095237],[0.98570235]
[29.7885051],[3.68667329],[0.02977327],[0.00089462],[0.98501018]
[42.44267253],[4.23842136],[0.02635353],[0.00070062],[0.98217004]
[47.94598142],[4.27503739],[0.02699604],[0.00073558],[0.9830436]
[46.10931094],[4.33313333],[0.02680683],[0.0007252],[0.9839812]
[40.60060767],[4.07002296],[0.02678252],[0.00072352],[0.98551285]
[46.37769361],[4.34600017],[0.02404171],[0.00058325],[0.98564419]
[35.31075649],[3.90046025],[0.03033397],[0.00092887],[0.98525502]
[31.8412442],[3.75117958],[0.02883367],[0.00083871],[0.98682457]
[56.77929179],[3.89280578],[0.02916268],[0.00085816],[0.98595584]
[47.29692089],[3.65918496],[0.03228049],[0.00105],[0.98812358]
[57.30665467],[3.99846804],[0.02871276],[0.0008317],[0.98427335]
[59.86445489],[4.00033567],[0.02980429],[0.00089583],[0.98335918]
[48.1764624],[3.72926617],[0.03015996],[0.00091766],[0.98564532]
[29.16307038],[3.19963374],[0.03306782],[0.00110497],[0.98900141]
[59.04163902],[4.03604496],[0.0297094],[0.00089044],[0.98436946]
[57.36955234],[3.96213306],[0.03067452],[0.00094885],[0.98431511]
[51.60724811],[3.97548597],[0.03240389],[0.00105952],[0.98328702]
[52.85838845],[3.89187578],[0.02957761],[0.00088367],[0.9828032]
[32.11223076],[3.42308606],[0.03266826],[0.00107866],[0.98581928]
[29.42090697],[3.33589609],[0.03344246],[0.00112946],[0.98759576]
[61.50279994],[4.75290819],[0.03432615],[0.00118891],[0.98432285]
[58.71863351],[4.87428022],[0.02837897],[0.00081257],[0.9844819]
[57.83558875],[4.68281027],[0.02738419],[0.00075724],[0.98520566]
[62.22041274],[4.93108771],[0.02857464],[0.00082367],[0.98473811]
[48.93399518],[4.40395297],[0.03287287],[0.00108989],[0.98703496]
[55.42959934],[4.64307183],[0.03123864],[0.00098486],[0.9849847]
[48.85042119],[4.40319298],[0.03454324],[0.00120393],[0.98483498]
[55.16882622],[4.52850492],[0.03189265],[0.00102586],[0.98563206]
[60.89905423],[4.71220838],[0.03285233],[0.00109185],[0.98527345]
[66.65980338],[4.96514455],[0.03410877],[0.00117136],[0.98417409]
