Contrast,Dissimilarity,Energy,ASM,Correlation
[992.83471781],[22.40395772],[0.01497815],[0.00022461],[0.5459624]
[1075.66731549],[23.03109565],[0.0153732],[0.00023653],[0.53116432]
[1026.48371599],[22.69369248],[0.0157737],[0.000249],[0.51755795]
[1207.13908515],[24.0435847],[0.01533952],[0.00023559],[0.44190514]
[1311.25445157],[24.88972709],[0.01503477],[0.00022694],[0.44637516]
[1209.52964681],[23.74112113],[0.01648405],[0.00027192],[0.44245182]
[951.67187694],[21.71281108],[0.01670038],[0.0002792],[0.51451013]
[956.55951586],[22.13976743],[0.01532415],[0.000235],[0.55720637]
[1010.6807674],[22.41894145],[0.0149951],[0.00022505],[0.54163806]
[1122.36650343],[23.3331042],[0.01515666],[0.00023002],[0.49291277]
[999.85203057],[22.32904192],[0.01503093],[0.00022625],[0.5540124]
[1197.53785811],[24.25069519],[0.01425043],[0.00020325],[0.43723068]
[1211.02151381],[24.29572721],[0.01446375],[0.00020943],[0.48306385]
[1105.89877758],[23.59008846],[0.01651843],[0.00027373],[0.49267432]
[934.56554672],[21.53753648],[0.01632782],[0.00026777],[0.5726801]
[1372.6470165],[25.9621743],[0.01503452],[0.00022618],[0.38715344]
[1299.21828586],[25.32223041],[0.01533423],[0.00023572],[0.40113156]
[1265.3179567],[24.71618884],[0.01432423],[0.00020557],[0.43798631]
[1064.74902581],[22.71591643],[0.01561637],[0.00024488],[0.48839739]
[904.6781841],[21.37712819],[0.01558964],[0.00024331],[0.54932101]
[1000.54486521],[22.4699618],[0.01589743],[0.00025301],[0.54738616]
[1082.86059301],[23.33074105],[0.01588338],[0.00025287],[0.47386765]
[1340.54398135],[25.4514267],[0.01513146],[0.00022947],[0.38906884]
[1288.88853683],[24.88661331],[0.01512509],[0.00022915],[0.38951024]
[1538.07541522],[26.60609419],[0.01442974],[0.00020834],[0.37470382]
[1528.53279166],[26.34551996],[0.01479477],[0.00021899],[0.34984772]
[1037.95927319],[23.00513743],[0.0153056],[0.0002344],[0.50362041]
[1026.73111328],[22.65771015],[0.015443],[0.00023866],[0.53439453]
[969.1912608],[22.0783701],[0.01573138],[0.00024775],[0.55764406]
[1235.37155124],[24.56894554],[0.0153163],[0.00023559],[0.44652498]
[1228.50266548],[24.1822416],[0.01638549],[0.00026941],[0.43196353]
[1153.40010882],[23.4952156],[0.01693739],[0.00028752],[0.46972724]
[1174.98267856],[23.84477534],[0.01605046],[0.00026017],[0.47309067]
[560.09659227],[16.92511931],[0.01625518],[0.00026692],[0.59476549]
[542.20121881],[16.71853166],[0.01625138],[0.0002665],[0.60186586]
[538.35390128],[16.69965024],[0.016576],[0.00027738],[0.5776655]
[617.92798196],[17.97261053],[0.01577382],[0.0002515],[0.54976832]
[598.12999566],[17.51402906],[0.01589608],[0.00025519],[0.57075472]
[626.07096663],[17.89847886],[0.01614287],[0.00026278],[0.54059026]
[592.58772807],[17.27090871],[0.01585688],[0.00025247],[0.56974454]
[634.59508132],[17.98059018],[0.01534849],[0.00023629],[0.55362377]
[660.7926481],[18.24694432],[0.01599863],[0.00025675],[0.54245449]
[1043.1930691],[21.85990422],[0.01434783],[0.0002059],[0.46371054]
[537.75371482],[16.78584214],[0.01548571],[0.00023999],[0.61386194]
[662.375374],[18.32232902],[0.0150521],[0.00022694],[0.53894144]
[780.45313437],[19.58291751],[0.01431324],[0.00020491],[0.59931889]
[618.88016376],[17.87165762],[0.01508933],[0.00022798],[0.54865284]
[603.32070178],[17.45521521],[0.01513935],[0.00022937],[0.56808483]
[578.14151257],[17.18803158],[0.0151891],[0.00023086],[0.57364683]
[555.80503327],[17.01637053],[0.0166945],[0.00028001],[0.582941]
[622.13951464],[17.91225522],[0.01564921],[0.00024571],[0.5473728]
[613.86274345],[17.59414368],[0.01596558],[0.00025627],[0.56610639]
[567.72709053],[17.30773028],[0.01520894],[0.00023257],[0.58857654]
[528.21810971],[16.65530361],[0.01603974],[0.00025954],[0.59901949]
[379.45045329],[14.25172162],[0.02207158],[0.0004873],[0.47198185]
[371.50615266],[14.08548622],[0.02129072],[0.00045374],[0.48512128]
[523.68034335],[17.20510061],[0.01781736],[0.00031774],[0.53579045]
[507.15979359],[16.86820744],[0.01747519],[0.00030554],[0.55135489]
[508.41525127],[16.8445897],[0.01750506],[0.00030662],[0.53775714]
[540.63954115],[17.33965088],[0.01762964],[0.00031111],[0.52867341]
[271.289092],[12.1476881],[0.02241369],[0.00050333],[0.53810908]
[355.18687713],[13.55167434],[0.02188138],[0.0004793],[0.51541322]
[184.42980306],[9.50980159],[0.03131632],[0.00098081],[0.69672293]
[510.80734451],[16.7227384],[0.01737389],[0.0003019],[0.52993219]
[269.00892042],[12.05024219],[0.02278828],[0.00052063],[0.67259919]
[299.33902729],[12.76218535],[0.02228532],[0.00049712],[0.46688919]
[514.98787098],[16.76129759],[0.01683627],[0.00028352],[0.55142555]
[525.9845749],[17.09466308],[0.01740614],[0.0003031],[0.50743287]
[587.94815918],[17.95321835],[0.01706204],[0.00029136],[0.51167452]
[368.10932491],[13.50305504],[0.02265021],[0.00051574],[0.7498462]
[495.97403355],[16.40165304],[0.01770667],[0.00031362],[0.49269602]
[486.35141063],[16.5478366],[0.01737048],[0.00030194],[0.54879401]
[328.12016599],[13.27266795],[0.02172223],[0.00047222],[0.49624302]
[313.42196175],[12.79852516],[0.02366621],[0.00056116],[0.51150275]
[474.54463596],[16.41699175],[0.01748299],[0.00030576],[0.5325733]
[482.34665411],[16.31723353],[0.0179513],[0.00032238],[0.50895773]
[462.42382642],[16.03287219],[0.01870062],[0.00034977],[0.48847367]
[287.61270211],[12.49665863],[0.02435083],[0.00059335],[0.48265241]
[551.62439659],[17.3086624],[0.0170682],[0.00029154],[0.51153767]
[417.89307793],[13.75311019],[0.02325501],[0.0005416],[0.57547657]
[672.64838916],[15.7185605],[0.02118518],[0.00044941],[0.41841229]
[659.84012717],[15.61406113],[0.02159724],[0.00046709],[0.44208695]
[658.32419526],[15.61792712],[0.02240211],[0.00050301],[0.41159775]
[644.62678693],[15.55967051],[0.02100879],[0.000442],[0.40997211]
[634.17142892],[15.22236104],[0.02193957],[0.00048218],[0.39920081]
[719.92570475],[14.87800684],[0.02349998],[0.00055338],[0.396222]
[505.29526994],[13.6842904],[0.02289333],[0.0005248],[0.4604888]
[619.22995214],[15.31174541],[0.02176325],[0.00047385],[0.50042694]
[771.84968532],[16.43614775],[0.02050512],[0.00042085],[0.51815581]
[641.87906031],[15.95062444],[0.01972671],[0.00038964],[0.40526489]
[413.10709155],[14.03758262],[0.02053614],[0.00042287],[0.57792358]
[456.02523815],[14.5283897],[0.0195724],[0.00038316],[0.53825838]
[643.17265807],[15.76175652],[0.02154284],[0.00046424],[0.43245397]
[636.14819405],[15.77412481],[0.0207994],[0.00043302],[0.42197849]
[345.6442543],[13.31826027],[0.02074685],[0.00043109],[0.64186156]
[434.77351164],[13.54982414],[0.02190514],[0.00048018],[0.51918659]
[1060.94207639],[24.4930999],[0.01201711],[0.00014445],[0.52555041]
[1017.72746997],[23.90858396],[0.01173296],[0.00013772],[0.57522165]
[1070.77919408],[24.37257431],[0.01197321],[0.00014339],[0.53672111]
[1019.48222728],[24.11373546],[0.01205504],[0.00014539],[0.51588111]
[1010.11021961],[23.71857736],[0.01192547],[0.00014226],[0.57084593]
[1001.57304854],[23.66174381],[0.01156821],[0.00013386],[0.59191109]
[1039.38078087],[23.87947229],[0.01165881],[0.00013597],[0.58588886]
[938.73942997],[22.88931431],[0.01177787],[0.00013873],[0.58566535]
[762.04470938],[20.83943465],[0.01254741],[0.0001576],[0.6535415]
[895.30894347],[22.46277857],[0.0118458],[0.00014043],[0.62039941]
[773.77107638],[20.94680042],[0.01218374],[0.00014852],[0.65416425]
[862.16888716],[21.98891197],[0.01215553],[0.00014783],[0.62449245]
[1023.02768482],[24.47750061],[0.01115076],[0.00012444],[0.59986817]
[846.98762504],[21.9120069],[0.01237489],[0.00015322],[0.60586496]
[732.3294991],[20.51187881],[0.01274422],[0.00016244],[0.644104]
[1056.9457184],[24.90781539],[0.01102043],[0.00012159],[0.60212057]
[892.96625522],[22.00327534],[0.012839],[0.000165],[0.59190485]
[887.73292476],[22.42741775],[0.01224691],[0.00015005],[0.59387493]
[946.24361179],[23.03813659],[0.01209423],[0.00014638],[0.57634851]
[941.46620604],[22.78784943],[0.01193349],[0.00014249],[0.63335334]
[756.99203517],[20.5461725],[0.01328187],[0.00017653],[0.64603754]
[1053.2039245],[24.57497958],[0.01150559],[0.00013249],[0.58804213]
[753.35698275],[20.67178574],[0.01292904],[0.00016727],[0.61379268]
[1289.72870031],[25.26597615],[0.01327552],[0.00017678],[0.61217376]
[1408.94064572],[26.49951726],[0.01294761],[0.00016907],[0.58604833]
[990.57565235],[23.58123524],[0.01166991],[0.00013623],[0.66827704]
[1611.49772254],[29.00046531],[0.01182843],[0.00014039],[0.55910488]
[1621.92362233],[28.59131506],[0.01177755],[0.00013916],[0.59502814]
[1627.47386572],[29.05895425],[0.01212286],[0.00014714],[0.59765003]
[1339.69429594],[26.3172479],[0.01170495],[0.00013712],[0.60895904]
[1413.85279579],[26.41530777],[0.01293772],[0.00016788],[0.64127805]
[1606.01454542],[28.20942309],[0.01270745],[0.00016229],[0.55632993]
[1694.92617677],[29.11960355],[0.01195112],[0.00014362],[0.55671958]
[1828.99682254],[29.87135464],[0.01121014],[0.0001261],[0.545294]
[1044.65719023],[24.39854949],[0.01079658],[0.00011663],[0.67684326]
[1438.8883649],[27.15473541],[0.0107287],[0.00011514],[0.65837129]
[1813.82311891],[29.82207096],[0.01241474],[0.00015593],[0.58649491]
[1082.45964048],[24.63089365],[0.01075346],[0.00011568],[0.69184795]
[1087.46856294],[23.19057361],[0.01278102],[0.00016359],[0.68441354]
[1793.09115054],[28.81349833],[0.0123864],[0.00015535],[0.58694952]
[1783.57801795],[29.25028216],[0.01176971],[0.00013937],[0.58811566]
[1478.08898014],[26.85504113],[0.0116801],[0.00013698],[0.68009425]
[1645.691043],[28.71269364],[0.01154386],[0.00013405],[0.63627917]
[573.67357736],[16.90387026],[0.01765938],[0.00031295],[0.67209891]
[669.9137155],[18.20375789],[0.01632905],[0.00026675],[0.61737119]
[571.79576194],[16.59891082],[0.01769949],[0.00031412],[0.6896157]
[714.32044082],[18.88845274],[0.01611366],[0.00025985],[0.53611075]
[732.80482231],[18.98779644],[0.01591765],[0.00025362],[0.53642983]
[780.9501325],[19.49624543],[0.01569659],[0.0002466],[0.49396066]
[924.2098854],[20.58502981],[0.01601642],[0.00025699],[0.47850008]
[729.39557671],[18.60950194],[0.01652781],[0.00027349],[0.56779969]
[798.78239301],[19.33031829],[0.01755028],[0.00030848],[0.55793011]
[507.37157302],[15.69540378],[0.018196],[0.00033184],[0.70860628]
[754.9447571],[17.70230265],[0.02582205],[0.00066731],[0.73066661]
[614.18057048],[17.51642772],[0.01604383],[0.00025761],[0.5727197]
[727.47048614],[18.97277128],[0.01605489],[0.00025834],[0.58433575]
[800.40770555],[19.72309533],[0.01599561],[0.0002566],[0.5680665]
[695.52464014],[18.43455042],[0.01610585],[0.00025963],[0.60342662]
[627.87284845],[17.9432941],[0.01715957],[0.00029495],[0.53428374]
[1267.42775055],[22.98158],[0.01813819],[0.00033098],[0.65136116]
[885.15687209],[18.30246727],[0.02193976],[0.00048198],[0.8460854]
[693.30530729],[18.27131161],[0.01696829],[0.00028849],[0.62940663]
[1267.31166298],[22.98097536],[0.0181315],[0.00033073],[0.65138173]
[885.15538995],[18.30241761],[0.0219413],[0.00048205],[0.84608378]
[673.86616366],[18.39915567],[0.01697084],[0.00028839],[0.52439958]
[1267.31166298],[22.98097536],[0.0181315],[0.00033073],[0.65138173]
[885.15538995],[18.30241761],[0.0219413],[0.00048205],[0.84608378]
[646.87916472],[18.2430953],[0.01683933],[0.0002841],[0.52256094]
[1267.33066392],[22.98226326],[0.0181178],[0.00033022],[0.65140676]
[885.27961236],[18.30565525],[0.02193918],[0.00048194],[0.84607854]
[749.25182984],[19.36762225],[0.01665473],[0.00027783],[0.47762959]
[1267.33385583],[22.98628852],[0.01809897],[0.00032946],[0.65136417]
[885.27961236],[18.30565525],[0.02193918],[0.00048194],[0.84607854]
[721.98634434],[18.96760846],[0.01714623],[0.00029448],[0.48628646]
[1267.36119131],[22.98804741],[0.01812287],[0.00033041],[0.65137575]
[885.20249842],[18.30100527],[0.02197281],[0.00048341],[0.84606381]
[688.87588555],[18.65052299],[0.01677513],[0.00028181],[0.51556065]
[1267.27860577],[22.99094523],[0.01804938],[0.00032761],[0.65128764]
[885.20249842],[18.30100527],[0.02197281],[0.00048341],[0.84606381]
[765.21805175],[19.46289038],[0.01704441],[0.00029127],[0.46990028]
[1267.27860577],[22.99094523],[0.01804938],[0.00032761],[0.65128764]
[885.20249842],[18.30100527],[0.02197281],[0.00048341],[0.84606381]
[677.38483089],[18.21665623],[0.01725791],[0.00029824],[0.56579048]
[1414.11278355],[25.13402578],[0.01904068],[0.00038804],[0.58271362]
[918.62702219],[18.76907581],[0.0202904],[0.00041218],[0.84112524]
[727.52470196],[19.26829086],[0.016325],[0.00026689],[0.50463915]
[1414.01218521],[25.13124244],[0.01907073],[0.0003897],[0.58271537]
[918.62702219],[18.76907581],[0.0202904],[0.00041218],[0.84112524]
[651.93861464],[18.19265313],[0.01708893],[0.00029258],[0.53431537]
[1413.67160372],[25.13115954],[0.01882346],[0.00037936],[0.58253507]
[918.48443227],[18.76814805],[0.02029313],[0.00041229],[0.84118918]
[669.99884053],[18.17287575],[0.0169516],[0.00028814],[0.58439803]
[1413.90273105],[25.13532317],[0.0188548],[0.00038021],[0.58260726]
[918.08093285],[18.76934313],[0.02028746],[0.00041207],[0.84122113]
[526.78467767],[15.85995959],[0.0188189],[0.00035544],[0.59109477]
[1413.90273105],[25.13532317],[0.0188548],[0.00038021],[0.58260726]
[918.00384053],[18.7689241],[0.02028397],[0.00041192],[0.84129038]
[857.2982247],[19.88266416],[0.01950309],[0.00038091],[0.61652536]
[840.2756468],[19.50081609],[0.02042095],[0.00041729],[0.58144852]
[922.28920428],[19.51538365],[0.02368947],[0.00057145],[0.61982843]
[1053.90316703],[20.92961671],[0.02217059],[0.00049479],[0.56565818]
[878.14935982],[20.25055014],[0.01816252],[0.00033009],[0.4523233]
[882.24150755],[20.12087842],[0.01768692],[0.00031298],[0.48704485]
[786.34536953],[19.21145256],[0.01855618],[0.00034482],[0.5105085]
[750.95123259],[18.76671042],[0.01855784],[0.0003447],[0.51896794]
[734.91309226],[18.33084375],[0.02054159],[0.0004223],[0.52941714]
[942.78567029],[20.43403938],[0.01906603],[0.00036368],[0.56518126]
[906.95732062],[19.68052264],[0.01890971],[0.00035783],[0.6025654]
[969.54030553],[20.27786626],[0.0187297],[0.00035132],[0.60693622]
[738.01064002],[18.41925441],[0.01821138],[0.0003318],[0.55981521]
[600.73865103],[17.16807343],[0.01791767],[0.00032125],[0.55630731]
[911.24051269],[20.95377907],[0.01612455],[0.0002605],[0.41757297]
[1464.97293744],[24.06008861],[0.01654638],[0.0002741],[0.41905447]
[811.68309761],[19.28133513],[0.01683323],[0.00028358],[0.45875858]
[874.06654213],[19.7275928],[0.0180988],[0.00032818],[0.4500861]
[787.10923811],[19.10320164],[0.0170377],[0.00029042],[0.47098521]
[809.7797334],[19.42349047],[0.01727648],[0.00029865],[0.4512947]
[1346.45872154],[25.33051876],[0.01473963],[0.00021734],[0.42014746]
[1243.68039548],[23.87814709],[0.0157223],[0.0002473],[0.3936724]
[969.22567321],[20.9958261],[0.01686021],[0.00028456],[0.37739227]
[899.95369989],[19.77810938],[0.01849651],[0.00034283],[0.43179172]
[1416.97168493],[26.03032846],[0.01542003],[0.0002384],[0.43214302]
[814.25196558],[18.93344415],[0.01794893],[0.00032227],[0.60682941]
[797.08168345],[19.18207648],[0.01787573],[0.00031969],[0.56442409]
[710.68344448],[18.23083605],[0.01806168],[0.00032632],[0.60534752]
[592.34983787],[17.00989221],[0.01823401],[0.00033259],[0.57551825]
[616.11874824],[17.56294818],[0.01722598],[0.00029684],[0.49966039]
[868.32052553],[20.00550646],[0.0167306],[0.00027996],[0.49035498]
[748.16685811],[19.03861403],[0.01674932],[0.00028055],[0.53415212]
[963.17579825],[20.63523327],[0.01591263],[0.00025325],[0.56402087]
[863.48193501],[19.65481804],[0.01716916],[0.00029483],[0.54855763]
[743.68773518],[18.12133846],[0.01816384],[0.00033026],[0.57098995]
[570.84974327],[16.96078812],[0.01791064],[0.00032084],[0.53883704]
[528.77179975],[16.23524802],[0.01920277],[0.00036904],[0.5263625]
[609.16224621],[17.18345656],[0.01801816],[0.00032489],[0.53319365]
[681.99845785],[18.12798819],[0.01769556],[0.00031331],[0.53979574]
[706.75954833],[18.38125948],[0.01756109],[0.00030846],[0.56444203]
[750.97697034],[19.18712559],[0.01682451],[0.00028309],[0.45625983]
[581.11821123],[17.17265793],[0.01867626],[0.00034893],[0.5417208]
[664.74085632],[18.14089157],[0.01746584],[0.0003051],[0.50127685]
[719.85542156],[18.92445427],[0.0171542],[0.00029432],[0.46665897]
[776.24582894],[19.42731885],[0.01631739],[0.00026629],[0.50666904]
[702.5664847],[18.56444293],[0.01720597],[0.00029608],[0.49389747]
[744.06333969],[18.71834442],[0.01673662],[0.00028017],[0.47923905]
[744.18011911],[18.71959002],[0.01704349],[0.00029071],[0.48320607]
[587.26276511],[16.93667794],[0.01870066],[0.00034976],[0.63989671]
[850.93110056],[19.45550598],[0.01789158],[0.0003203],[0.4169812]
[441.2701016],[14.84464245],[0.01749172],[0.00030612],[0.63592939]
[626.17088265],[17.95056766],[0.01611846],[0.00025984],[0.50766762]
[599.27247327],[17.30267152],[0.0167905],[0.00028208],[0.52283451]
[453.26457174],[15.16288165],[0.01647936],[0.00027161],[0.685204]
[356.20027133],[13.30592601],[0.02055838],[0.00042282],[0.50561379]
[354.04027566],[13.30070378],[0.01997742],[0.00039974],[0.54125022]
[421.48034526],[14.39425973],[0.01836665],[0.00033793],[0.58791753]
[545.92425314],[16.60611072],[0.01651139],[0.00027271],[0.56998045]
[689.50280085],[18.43632022],[0.01603056],[0.0002571],[0.49441778]
[395.15709322],[13.87362619],[0.0202433],[0.00041007],[0.48040574]
[458.2300479],[15.23410819],[0.01847584],[0.00034147],[0.49503239]
[516.08279599],[15.99597417],[0.01727245],[0.00029837],[0.60469722]
[576.59973606],[17.01062844],[0.01696655],[0.00028794],[0.55383569]
[584.67550852],[17.05791656],[0.01717178],[0.00029492],[0.46252521]
[560.47104015],[16.60755437],[0.0166043],[0.00027576],[0.55024511]
[557.20552013],[16.72098801],[0.01641147],[0.00026947],[0.56429881]
[2282.62599536],[30.39609292],[0.01883775],[0.00035564],[0.55380363]
[2366.92239791],[30.69176285],[0.02010285],[0.00040444],[0.5607732]
[2373.55608844],[30.89957966],[0.01990196],[0.00039646],[0.55914201]
[1868.06121807],[27.45775035],[0.02181669],[0.0004769],[0.60289781]
[1013.02345823],[17.44972532],[0.06522229],[0.00433507],[0.81766448]
[917.65045045],[16.10021635],[0.10745595],[0.01167125],[0.85278583]
[1020.03825775],[16.41300738],[0.13625379],[0.01870245],[0.84743416]
[1101.12713732],[21.99305953],[0.01714336],[0.00029401],[0.41579876]
[1169.06967733],[22.34013625],[0.01828496],[0.00033454],[0.44823501]
[1849.83822831],[27.70048236],[0.02644911],[0.00070626],[0.54970702]
[1781.62687212],[26.97356475],[0.02360405],[0.00055912],[0.58000299]
[2190.86486136],[30.08027501],[0.01607355],[0.00025937],[0.47273728]
[1228.59964635],[22.70833318],[0.01749224],[0.00030615],[0.48019778]
[1972.91496888],[29.00778325],[0.01435184],[0.00020619],[0.49407822]
[2003.67376323],[28.96285371],[0.02086359],[0.00043559],[0.53319326]
[1495.96806207],[24.06447459],[0.04091582],[0.0017274],[0.69280853]
[1889.79931796],[27.24033018],[0.02400216],[0.00058303],[0.56442737]
[1222.16645498],[21.92246026],[0.01952425],[0.00038144],[0.42082226]
[2430.63182106],[33.46979094],[0.01296428],[0.00016817],[0.62460362]
[1138.56106573],[20.72356959],[0.03102151],[0.00096577],[0.4649698]
[1192.63604766],[22.76025304],[0.01933821],[0.00037623],[0.594548]
[1970.41362349],[30.52786766],[0.01288089],[0.00016602],[0.71368573]
[1112.42592472],[22.43928805],[0.01814373],[0.00032979],[0.55149353]
[2107.0739189],[30.91056126],[0.01328378],[0.00017657],[0.63022142]
[1107.59647947],[22.2810159],[0.01872167],[0.00035151],[0.55290865]
[2088.33819513],[30.97767887],[0.01267706],[0.00016079],[0.65718831]
[998.20313349],[20.92553874],[0.01674239],[0.00028071],[0.66466616]
[1955.21614198],[29.64159399],[0.01459501],[0.00021329],[0.71844596]
[1194.66320298],[22.64274126],[0.01761756],[0.00031074],[0.54315808]
[1951.98421835],[29.45427281],[0.01356272],[0.00018412],[0.73638213]
[2165.53649635],[31.96940217],[0.01253777],[0.00015737],[0.66281581]
[1236.6948363],[23.24636123],[0.01719707],[0.00029593],[0.61073419]
[1146.46594241],[22.7944647],[0.01696853],[0.00028826],[0.55197178]
[2012.4384707],[29.98655835],[0.01334004],[0.00017822],[0.71735857]
[2069.20240994],[30.72144295],[0.01417556],[0.00020129],[0.69666549]
[1157.10077826],[22.3304569],[0.01626459],[0.00026457],[0.54167774]
[2221.71165055],[31.68437577],[0.01393144],[0.00019431],[0.62944811]
[942.47539425],[18.60203779],[0.03292797],[0.00108532],[0.80173488]
[2053.53964333],[31.60637586],[0.01270175],[0.00016144],[0.639134]
[979.00421698],[21.42606943],[0.01426122],[0.00020348],[0.57316974]
[1129.58625974],[21.99218846],[0.0151408],[0.00022958],[0.62274135]
[1896.78682379],[28.30596177],[0.01568079],[0.00024629],[0.58976345]
[1171.20478301],[23.6601212],[0.01418685],[0.00020138],[0.55680657]
[1980.12587183],[29.63227322],[0.01365625],[0.0001867],[0.7456569]
[2295.55887474],[31.98754317],[0.01365944],[0.00018669],[0.66712084]
[1049.91661546],[22.40966101],[0.01581037],[0.00025028],[0.62271265]
[2346.20187652],[32.56813846],[0.01342236],[0.00018026],[0.65458174]
[1143.71772894],[23.02412106],[0.01692497],[0.00028666],[0.60100371]
[1066.5378286],[22.24003625],[0.01448885],[0.00020998],[0.59848463]
[2081.33398055],[30.89138834],[0.01219549],[0.00014906],[0.69814461]
[2114.6445158],[31.3387813],[0.01374257],[0.00018905],[0.6672415]
[1067.7256141],[22.47154968],[0.01525664],[0.00023303],[0.61490027]
[2126.87831587],[31.31575842],[0.01412451],[0.0001996],[0.65456293]
[1167.39644958],[23.88172354],[0.01364335],[0.00018617],[0.53683004]
[2061.42166101],[30.88620466],[0.01249624],[0.00015618],[0.66832897]
[1737.28505493],[28.72694981],[0.01390516],[0.00019366],[0.57305874]
[1166.55868373],[23.15910838],[0.01499367],[0.00022524],[0.5599825]
[1952.18868411],[29.10061805],[0.01442753],[0.00020822],[0.71590761]
[2144.25878797],[31.32913768],[0.01452303],[0.00021102],[0.65856332]
[1134.65839025],[22.73613182],[0.01523821],[0.00023226],[0.60226928]
[2222.53711669],[31.74732056],[0.01435816],[0.00020626],[0.64717199]
[1676.01753333],[28.13772559],[0.01308519],[0.0001714],[0.56251646]
[1958.28837115],[29.60258411],[0.01299945],[0.00016905],[0.39875605]
[1798.84894526],[27.66639593],[0.01473091],[0.0002172],[0.51769541]
[2051.68020014],[31.14814276],[0.01169292],[0.00013675],[0.41175532]
[1952.7874472],[29.71418058],[0.01394651],[0.00019469],[0.43548533]
[1874.37935127],[28.33207485],[0.01496042],[0.00022389],[0.4869995]
[1909.94961893],[28.73633103],[0.01454517],[0.00021181],[0.44681576]
[1908.88667951],[28.49863649],[0.01495932],[0.00022425],[0.43440096]
[1849.268465],[28.37428272],[0.01413659],[0.00019994],[0.47873479]
[1957.54719513],[29.47100624],[0.01561474],[0.00024433],[0.44894803]
[2028.26676911],[30.66841762],[0.01220147],[0.00014892],[0.3650141]
[2026.33702909],[30.79557328],[0.01212921],[0.00014716],[0.42490539]
[2044.74174236],[31.06818809],[0.01232879],[0.00015208],[0.42039407]
[1309.84387998],[24.36602491],[0.0182699],[0.00033446],[0.56172438]
[1672.21386921],[26.63341267],[0.0139024],[0.00019361],[0.50038934]
[1666.13287021],[26.85418386],[0.01480031],[0.00021971],[0.41857822]
[1928.46076991],[29.22637338],[0.01437488],[0.0002067],[0.48173678]
[1846.81179071],[28.86768701],[0.01354168],[0.00018351],[0.46500707]
[1933.24801754],[29.40121464],[0.01425014],[0.0002034],[0.47713851]
[2220.44410314],[32.04459312],[0.0119521],[0.00014291],[0.40698764]
[1934.18898668],[29.74145613],[0.01266186],[0.00016038],[0.40921651]
[2112.77986977],[31.53902906],[0.0123461],[0.00015253],[0.38256041]
[1756.96641098],[27.84703271],[0.01402981],[0.00019715],[0.47832886]
[1805.33953146],[28.27135072],[0.01429137],[0.00020443],[0.45144998]
[2152.26249758],[31.52253736],[0.01170254],[0.00013698],[0.40575049]
[1992.22973947],[30.23403588],[0.0119266],[0.00014228],[0.4149675]
[1869.82595469],[27.85610535],[0.01631106],[0.00026687],[0.50789278]
[2380.39733648],[26.57791639],[0.03832288],[0.00147682],[0.58618974]
[1600.92423797],[26.49520759],[0.01649783],[0.00027242],[0.47060788]
[2578.9156074],[30.09566996],[0.01351171],[0.0001829],[0.73924796]
[2570.85856904],[29.71362453],[0.01429244],[0.0002051],[0.7520937]
[2890.7457616],[31.35461253],[0.01369041],[0.00018785],[0.70242899]
[1535.71250865],[22.59903114],[0.01749492],[0.00030636],[0.71205722]
[2827.10025904],[30.80271627],[0.01452906],[0.00021147],[0.73057608]
[3314.03410718],[33.45937818],[0.01342459],[0.00018069],[0.6954095]
[2881.72149686],[30.99086839],[0.0131305],[0.00017279],[0.71278338]
[1732.51704671],[23.06336727],[0.01632978],[0.00026672],[0.71895817]
[1645.31175119],[22.32207229],[0.01981093],[0.00039366],[0.69894871]
[2903.48421451],[31.58942201],[0.01467163],[0.00021576],[0.71493146]
[3072.48854032],[37.79975783],[0.01482023],[0.0002259],[0.70704833]
[3001.24986107],[32.05269187],[0.01363836],[0.00018645],[0.70958191]
[2692.4096189],[30.35122039],[0.0142822],[0.00020501],[0.74105563]
[2836.5284878],[31.00189472],[0.01382583],[0.00019201],[0.72902219]
[2716.32426902],[30.17547816],[0.01404475],[0.00019762],[0.72668762]
[1050.48982342],[23.00117353],[0.01566085],[0.00024726],[0.69055549]
[562.80323092],[17.34417632],[0.0164829],[0.00027203],[0.47823821]
[981.27545847],[22.20953465],[0.01489002],[0.00022308],[0.52707268]
[877.79227744],[20.82053929],[0.01487967],[0.00022206],[0.5366937]
[778.67253795],[20.17839557],[0.01578735],[0.00024979],[0.59809243]
[1071.86610932],[23.2784107],[0.01326899],[0.00017623],[0.52514712]
[642.54257013],[18.45113531],[0.01499956],[0.00022508],[0.54833811]
[584.36985008],[17.08559212],[0.01869747],[0.00035022],[0.53688323]
[827.03097744],[21.56385263],[0.01316918],[0.00017352],[0.53011865]
[781.15387778],[20.35716611],[0.01431986],[0.0002052],[0.54253518]
[921.06161199],[21.73739834],[0.01411182],[0.00019928],[0.49425313]
[856.06810951],[21.68587747],[0.01361998],[0.00018565],[0.50105957]
[878.82162285],[21.82675953],[0.01389689],[0.00019355],[0.47523563]
[925.0011769],[22.45476979],[0.01335319],[0.00017851],[0.49292276]
[952.25499836],[22.6657499],[0.01360389],[0.00018531],[0.46638745]
[814.8299814],[20.30533528],[0.01331957],[0.00017748],[0.6232178]
[647.99602067],[18.5073393],[0.01377528],[0.00018983],[0.65133512]
[1119.32005952],[24.46229638],[0.0119346],[0.00014254],[0.57697759]
[715.86844658],[19.35025408],[0.01276325],[0.00016298],[0.72132065]
