Contrast,Dissimilarity,Energy,ASM,Correlation
[940.05173565],[21.83845246],[0.0157395],[0.00024894],[0.44106487]
[1018.17932264],[22.25092741],[0.01692406],[0.00028818],[0.42770753]
[973.81644843],[22.0575146],[0.01702723],[0.00029186],[0.50232779]
[922.17866338],[21.01362864],[0.02645362],[0.0007101],[0.50700339]
[918.10798576],[21.65151172],[0.01600119],[0.00025768],[0.49051095]
[853.37282116],[19.91396854],[0.02540905],[0.00065476],[0.57982111]
[951.32315405],[22.23887023],[0.01701344],[0.00029222],[0.45254511]
[1017.38378096],[22.87305684],[0.01436867],[0.00020681],[0.46988179]
[1044.65202302],[23.32371573],[0.01431579],[0.00020541],[0.45295535]
[1027.63328851],[21.85670593],[0.02911176],[0.00086278],[0.61614824]
[1204.61419264],[24.98171597],[0.0181656],[0.00033495],[0.52087757]
[1158.14118852],[24.3688628],[0.0197692],[0.00039667],[0.54618546]
[986.97502601],[22.45518719],[0.01503943],[0.00022778],[0.4865419]
[1042.84370248],[22.84203767],[0.01395555],[0.00019504],[0.47590938]
[960.55219694],[22.36094473],[0.01442326],[0.00020831],[0.48339598]
[1028.8190072],[23.02854257],[0.01434462],[0.0002059],[0.42976394]
[844.6764346],[19.7824132],[0.0270952],[0.00075568],[0.58791056]
[1058.78682511],[22.97198441],[0.0142925],[0.00020483],[0.45506117]
[994.05834424],[21.66562783],[0.02921922],[0.00087023],[0.57087808]
[1289.74124127],[25.54308432],[0.01719618],[0.00030358],[0.50029548]
[790.11091354],[20.25224144],[0.01439442],[0.00020777],[0.56530219]
[813.52162283],[20.47771451],[0.01456435],[0.00021305],[0.60736293]
[711.47859494],[18.89164138],[0.01457704],[0.00021282],[0.57770555]
[676.4435023],[18.69469738],[0.01486374],[0.0002212],[0.54832447]
[645.11309147],[18.11870163],[0.01513161],[0.00022927],[0.55983516]
[679.55526729],[18.64620725],[0.01476351],[0.00021834],[0.56303084]
[615.88189163],[18.23812638],[0.01488505],[0.00022167],[0.54704968]
[702.81522041],[19.02756495],[0.01456872],[0.00021254],[0.54824771]
[590.86902932],[17.57755903],[0.01541925],[0.00023783],[0.54233634]
[592.64154757],[17.59544025],[0.01534964],[0.00023597],[0.59653445]
[544.52725846],[16.76775004],[0.01590953],[0.00025341],[0.60310661]
[557.73003557],[17.25323659],[0.01551783],[0.00024106],[0.59244508]
[569.26658364],[17.12738784],[0.01569228],[0.0002466],[0.59299168]
[643.12594313],[18.34431367],[0.0148086],[0.00021958],[0.61846315]
[636.66548708],[18.15622615],[0.01498329],[0.00022468],[0.59437668]
[620.07384811],[18.12465744],[0.01501073],[0.00022569],[0.64316703]
[623.7414472],[18.29618875],[0.01524093],[0.00023244],[0.58789883]
[553.21784824],[17.04736138],[0.01561212],[0.00024397],[0.60496141]
[695.83263523],[19.0053589],[0.01462392],[0.00021404],[0.52198315]
[741.4825949],[19.2686431],[0.01458765],[0.00021311],[0.55759732]
[616.13711405],[17.85369538],[0.01515443],[0.00022998],[0.58822388]
[624.26073564],[17.99720683],[0.0149807],[0.00022469],[0.55283526]
[698.24503437],[18.9152401],[0.01445239],[0.00020919],[0.59912061]
[1119.01560452],[22.19755627],[0.01536281],[0.00023692],[0.520563]
[1145.34069191],[22.77818337],[0.01423928],[0.00020318],[0.51249882]
[1169.57551322],[22.90464245],[0.01435944],[0.00020689],[0.51864587]
[1230.04193823],[23.41204951],[0.01373313],[0.00018886],[0.52267948]
[920.13002463],[20.40039792],[0.01473071],[0.00021711],[0.58705554]
[933.13830641],[20.46336093],[0.0148539],[0.0002207],[0.6049024]
[894.2281373],[20.00587291],[0.01475426],[0.00021776],[0.61491244]
[992.61424551],[20.96816441],[0.01434298],[0.0002058],[0.58761761]
[1066.20092357],[21.71229518],[0.01474007],[0.00021785],[0.55797972]
[1202.0270732],[22.67304835],[0.01486327],[0.00022119],[0.43156327]
[1186.34164427],[23.16993019],[0.01371007],[0.00018809],[0.56834345]
[1098.51547254],[22.12063701],[0.01397764],[0.0001955],[0.62020999]
[1124.11246138],[22.2412547],[0.01369249],[0.00018753],[0.59728891]
[914.82780544],[20.43255068],[0.01454671],[0.00021163],[0.58102794]
[1015.27909677],[21.08639641],[0.01490629],[0.00022225],[0.54287606]
[1095.45967721],[21.86536984],[0.01493493],[0.00022311],[0.48786483]
[1275.11692105],[23.54306873],[0.01534203],[0.00023558],[0.40671471]
[1086.22419654],[22.07545689],[0.01484473],[0.00022043],[0.49210757]
[1109.49398074],[21.94707179],[0.01543539],[0.00023829],[0.43381435]
[962.42456361],[20.50306904],[0.01547819],[0.00023968],[0.54706268]
[962.12844006],[20.65564951],[0.01478979],[0.00021879],[0.56227841]
[1021.61128447],[21.07937517],[0.01450767],[0.00021057],[0.58609091]
[874.40033459],[19.53913729],[0.01590212],[0.00025303],[0.55599721]
[923.5186291],[20.5073029],[0.01481164],[0.00021941],[0.60242991]
[984.86654444],[21.03780776],[0.01500107],[0.00022507],[0.55734914]
[872.57273189],[19.8911073],[0.01482692],[0.00021992],[0.60268148]
[1073.60945118],[21.30559511],[0.0149278],[0.00022288],[0.45434156]
[1118.39625881],[23.80724886],[0.0188596],[0.00036096],[0.77393268]
[1236.6027672],[26.13168264],[0.01271131],[0.00016273],[0.63626916]
[1216.74770266],[25.76169903],[0.01232143],[0.00015234],[0.63535016]
[1222.63158406],[25.69541417],[0.01431632],[0.00020721],[0.70853018]
[1061.83840788],[24.92509536],[0.01135408],[0.00012903],[0.6482641]
[1187.81987921],[25.32561355],[0.01195989],[0.00014448],[0.72299475]
[1059.62875235],[24.02950207],[0.01218889],[0.00015044],[0.74598735]
[1153.00633212],[24.81814475],[0.01389009],[0.00019379],[0.72951447]
[1093.05789756],[24.55328675],[0.01257704],[0.00015868],[0.71349475]
[1375.19638242],[27.43317561],[0.01081493],[0.000117],[0.5802105]
[1340.55500956],[27.34534384],[0.01108502],[0.00012321],[0.5985849]
[1260.55011473],[25.94813726],[0.01489214],[0.00022641],[0.71920978]
[1329.25977803],[26.79315432],[0.01150728],[0.00013253],[0.61689138]
[1217.93140961],[25.63822911],[0.01376829],[0.00019195],[0.68741591]
[1995.73693938],[30.90751701],[0.01101],[0.00012132],[0.58290548]
[2172.14166873],[33.49320866],[0.01313052],[0.00017338],[0.48616454]
[1816.70944778],[30.78606367],[0.01084796],[0.00011814],[0.53363249]
[1654.75150214],[28.40606664],[0.01118912],[0.00012565],[0.58046322]
[1693.82588133],[29.82804928],[0.01024017],[0.00010498],[0.59673951]
[2054.39759967],[32.94580106],[0.0111179],[0.00012396],[0.5347787]
[2254.58775781],[34.22954972],[0.0110616],[0.00012248],[0.49021095]
[1670.4337484],[29.88907703],[0.01061775],[0.00011284],[0.5756881]
[2142.41028193],[32.72844383],[0.00998069],[9.96505779e-05],[0.55763143]
[1774.06742103],[30.00561098],[0.01118411],[0.0001252],[0.55697588]
[1815.15292078],[30.11218617],[0.01179687],[0.00013956],[0.52182416]
[1951.90265239],[31.9117278],[0.0116052],[0.00013486],[0.52905871]
[1977.32618898],[31.53273443],[0.0114514],[0.00013131],[0.57166706]
[663.14712837],[16.7700144],[0.02431615],[0.00059384],[0.40444795]
[963.76493098],[20.26461122],[0.02007096],[0.00040512],[0.46115721]
[660.37195595],[17.52194881],[0.01992298],[0.00039896],[0.51946997]
[787.75558037],[18.10190562],[0.02409995],[0.00058547],[0.5116992]
[1074.08345181],[19.24549161],[0.02418005],[0.00058588],[0.75581792]
[940.9038257],[19.19960391],[0.019646],[0.00038617],[0.31650706]
[1264.10450727],[22.02315383],[0.01922562],[0.00037077],[0.58108406]
[1407.05912295],[23.17263588],[0.01802003],[0.00032522],[0.53025729]
[1047.51252039],[19.56242678],[0.02077004],[0.0004323],[0.63762102]
[798.96934369],[17.54070335],[0.02373185],[0.00056628],[0.52596756]
[916.76940172],[18.86930869],[0.02341166],[0.00054855],[0.52312105]
[1261.1417705],[23.06340967],[0.01995735],[0.0003991],[0.62314146]
[1122.86504487],[20.96126536],[0.02124833],[0.00045227],[0.5341385]
[1210.11167885],[21.54780589],[0.01974838],[0.00039025],[0.67602905]
[791.94888085],[18.20794796],[0.02122783],[0.00045238],[0.42552311]
[834.76761889],[21.61837404],[0.01425909],[0.0002035],[0.46944547]
[822.21963242],[21.50821395],[0.0141985],[0.00020177],[0.47616724]
[614.35393164],[19.30231537],[0.01446547],[0.00020954],[0.57896228]
[769.49912573],[20.92573606],[0.01376168],[0.00018939],[0.49007788]
[643.98327654],[18.8860335],[0.01509124],[0.00022839],[0.53249825]
[726.90933925],[19.90707888],[0.01421268],[0.00020231],[0.49969924]
[653.88025848],[18.65315073],[0.01850938],[0.0003439],[0.5817691]
[614.19197191],[17.77388073],[0.02242907],[0.0005049],[0.62923574]
[623.69796615],[18.28542895],[0.01975986],[0.00039095],[0.64539056]
[730.69550079],[20.22724105],[0.01533416],[0.00023593],[0.57524608]
[788.91769335],[21.15100338],[0.0136964],[0.00018769],[0.52870905]
[733.16292632],[20.49768836],[0.01346837],[0.00018145],[0.53195904]
[654.62093049],[19.49488371],[0.01433317],[0.0002058],[0.57847364]
[738.307659],[20.12643059],[0.01503184],[0.00022639],[0.52931704]
[722.72632679],[20.17780436],[0.01415102],[0.0002004],[0.53954029]
[901.69059331],[19.95816964],[0.01692188],[0.00028659],[0.53296911]
[926.99599409],[20.32113313],[0.01730824],[0.00029982],[0.5302971]
[856.88999846],[19.78581706],[0.01835245],[0.00033687],[0.62077612]
[915.63462859],[20.13225705],[0.01783458],[0.00031831],[0.57508812]
[958.32502026],[20.56124718],[0.0158858],[0.0002527],[0.47154712]
[893.95450624],[20.34339877],[0.02408489],[0.00058883],[0.6715233]
[449.56953162],[15.3976462],[0.01936803],[0.00037569],[0.61588238]
[662.30504352],[17.54943541],[0.01956284],[0.00038304],[0.65346954]
[868.20895696],[19.62122972],[0.0186857],[0.00034954],[0.60043241]
[964.26905461],[19.78845691],[0.01959209],[0.00038394],[0.45002444]
[1039.51973789],[21.14385449],[0.01815406],[0.00032971],[0.57636457]
[959.35497651],[20.39885136],[0.02323388],[0.00055659],[0.72880849]
[765.05494037],[19.2191541],[0.01847787],[0.0003433],[0.58005446]
[895.67664135],[20.35727586],[0.01811615],[0.00033023],[0.57281152]
[618.46956672],[17.651213],[0.01888135],[0.00035695],[0.61815957]
[887.32303249],[20.03278013],[0.01902782],[0.00036297],[0.52724411]
[667.03181626],[17.75074834],[0.01785349],[0.00031881],[0.60888873]
[840.3809237],[18.88160681],[0.01881692],[0.00035447],[0.51876668]
[855.59955851],[18.73092539],[0.02124739],[0.00045177],[0.57733976]
[903.33416584],[19.44515486],[0.02023332],[0.00041004],[0.53435375]
[530.72862112],[16.04873911],[0.02040726],[0.0004189],[0.56902566]
[389.3363319],[13.46935145],[0.02968312],[0.0008853],[0.42048268]
[369.41514804],[13.09170234],[0.03290235],[0.00108542],[0.45218425]
[378.19022886],[13.26400061],[0.03203413],[0.00102978],[0.44917544]
[384.76339198],[13.42886409],[0.02985518],[0.00089745],[0.43128708]
[464.62976303],[14.73554416],[0.03616408],[0.00139002],[0.40785112]
[369.02106126],[13.06699742],[0.02938451],[0.00086488],[0.46214101]
[399.99304721],[14.06238193],[0.02356292],[0.00055677],[0.44751694]
[389.49058488],[13.43316127],[0.03064729],[0.00094323],[0.44291583]
[384.4059407],[13.38597635],[0.02705986],[0.00073704],[0.44562066]
[561.73478112],[16.12693097],[0.03051302],[0.00097326],[0.42347246]
[578.47885222],[16.61620885],[0.02641912],[0.00072791],[0.42811011]
[506.24279248],[15.57049393],[0.03114687],[0.00104536],[0.48103402]
[537.18582039],[16.10190953],[0.02717884],[0.00079724],[0.44572394]
[350.94735529],[13.04144454],[0.02334789],[0.00054573],[0.47010141]
[533.10051875],[15.92502379],[0.02990246],[0.00095491],[0.43823393]
[545.31994836],[16.29771265],[0.02931789],[0.00092439],[0.42616607]
[548.927446],[16.39440559],[0.02843286],[0.00086587],[0.42324988]
[356.975438],[13.15824042],[0.02469311],[0.0006104],[0.46557488]
[566.97108223],[16.27297077],[0.03090131],[0.00102347],[0.37108317]
[360.66095769],[12.85043069],[0.02628444],[0.00069224],[0.48271585]
[415.77191057],[14.11086425],[0.02641883],[0.00070072],[0.42842355]
[368.35870411],[13.07369411],[0.03120221],[0.00097897],[0.47688272]
[1554.906063],[26.14654802],[0.01775914],[0.00031573],[0.63015544]
[1701.17131853],[28.01434888],[0.01420702],[0.00020198],[0.66605477]
[1580.21636755],[26.27330837],[0.01972779],[0.00038979],[0.62657778]
[1630.88447637],[26.5466704],[0.02027865],[0.00041195],[0.617844]
[1596.63982544],[26.10087755],[0.02019669],[0.00040814],[0.61957586]
[1328.53158301],[24.18661103],[0.01687367],[0.0002848],[0.63618777]
[1491.99851662],[25.58297453],[0.01639443],[0.00026891],[0.61416595]
[1657.40518353],[26.81988532],[0.01644614],[0.00027072],[0.5899797]
[1666.29656845],[27.06081764],[0.01596339],[0.00025499],[0.58749996]
[1376.4071935],[24.30052514],[0.01772749],[0.00031432],[0.67233062]
[1659.87084141],[26.81815354],[0.01631739],[0.00026653],[0.58958452]
[1618.34579456],[26.36439226],[0.01616087],[0.00026144],[0.60235186]
[1589.87344676],[26.51406911],[0.01614385],[0.00026082],[0.59762649]
[1571.30797403],[25.87385135],[0.01775346],[0.00031542],[0.62044339]
[1585.3112219],[26.1000469],[0.01765823],[0.00031204],[0.61975346]
[1526.01284345],[26.06256941],[0.01683976],[0.00028374],[0.61805651]
[1585.92512575],[26.2418936],[0.01838191],[0.00033839],[0.62504617]
[1696.94943539],[27.23967413],[0.01825889],[0.00033363],[0.60337335]
[1663.77270676],[27.86141127],[0.01378725],[0.0001901],[0.66822542]
[1576.56226844],[27.15107314],[0.01333132],[0.0001778],[0.67665297]
[1596.20618854],[26.26286831],[0.01865943],[0.00034843],[0.6201138]
[1624.21133464],[26.65721933],[0.01869824],[0.0003498],[0.61645226]
[1543.91863505],[25.88691324],[0.01980431],[0.00039255],[0.62972686]
[1576.10208119],[25.96134878],[0.01939416],[0.00037652],[0.62146396]
[1586.94263917],[26.15267687],[0.01917234],[0.00036778],[0.62848069]
[1578.48267017],[25.96161114],[0.01765298],[0.00031192],[0.60740595]
[1607.41066765],[26.27728684],[0.01785917],[0.00031921],[0.60596915]
[2782.57575637],[35.815915],[0.01701623],[0.00028983],[0.56175922]
[2650.01717967],[34.89451192],[0.01292808],[0.00016799],[0.65837931]
[3092.82453279],[36.44632388],[0.01280598],[0.0001646],[0.59066551]
[2651.27259531],[35.01389998],[0.0128935],[0.00016712],[0.64610969]
[2658.36852688],[34.82240586],[0.01260652],[0.00015923],[0.61405001]
[2552.55713804],[34.16771361],[0.01279503],[0.00016392],[0.61000131]
[2688.69098785],[35.21942744],[0.0128042],[0.00016448],[0.64412912]
[2919.68589595],[36.51799326],[0.01270837],[0.00016206],[0.60366359]
[2785.66155379],[35.50265523],[0.01325011],[0.0001763],[0.63562459]
[1035.22157128],[21.07943495],[0.0167264],[0.00028057],[0.50261214]
[1082.68882975],[22.76098862],[0.01514669],[0.00023023],[0.41355636]
[1155.235599],[22.49957173],[0.01732278],[0.00030116],[0.42700987]
[1278.64053239],[24.53685614],[0.0144711],[0.00021008],[0.37404752]
[1121.03200765],[23.09296615],[0.01740419],[0.00030413],[0.45872832]
[1116.98606589],[23.14109809],[0.01601627],[0.00025937],[0.4919036]
[1065.82254173],[22.46270749],[0.01819554],[0.0003347],[0.5052144]
[976.61197128],[21.81780334],[0.01768662],[0.00031557],[0.53424748]
[1038.82926033],[22.74307284],[0.017052],[0.00029285],[0.49692501]
[966.04046558],[21.42961372],[0.02005249],[0.00040494],[0.48962743]
[1072.77066287],[22.05329565],[0.01770863],[0.0003153],[0.4393736]
[1435.09195869],[25.27009627],[0.0148861],[0.00022266],[0.3904697]
[1319.44662274],[24.65134972],[0.01507369],[0.00022808],[0.35087027]
[1062.63922937],[23.02260207],[0.01522638],[0.00023299],[0.43362375]
[1077.6010841],[23.24419822],[0.01515562],[0.00023111],[0.4423184]
[1199.03866918],[23.70258147],[0.01564192],[0.00024588],[0.3681915]
[1395.06517409],[24.80691848],[0.01609872],[0.00026088],[0.35613853]
[1221.71679168],[23.18901639],[0.01603081],[0.00025842],[0.49955805]
[1175.45008113],[23.90893509],[0.01499726],[0.00022565],[0.38516121]
[1040.30759865],[22.69558741],[0.01549623],[0.00024129],[0.45355299]
[984.81193601],[21.89281369],[0.01762088],[0.00031253],[0.52756146]
[1087.43494448],[22.82958699],[0.01684546],[0.00028561],[0.49229037]
[1045.91321933],[22.2170773],[0.01831826],[0.00033775],[0.48738503]
[988.17582421],[21.42627703],[0.01916335],[0.00036875],[0.45382745]
[1181.36979756],[23.39977909],[0.01642923],[0.00027368],[0.37984334]
[507.52116881],[14.01825288],[0.02500903],[0.00062579],[0.50415844]
[463.27908414],[13.63876037],[0.02467811],[0.00060949],[0.50308445]
[370.14012636],[12.57756651],[0.02537275],[0.00064428],[0.56335744]
[366.13740832],[12.51813728],[0.02420168],[0.00058612],[0.54278161]
[408.58048823],[13.30714931],[0.0238518],[0.00056915],[0.54009446]
[367.37263023],[12.46745379],[0.02504556],[0.00062818],[0.51423133]
[360.09851058],[12.54227036],[0.02527798],[0.00064025],[0.55536351]
[494.18475526],[15.32604052],[0.01883675],[0.00035517],[0.59434691]
[382.02163078],[12.72771141],[0.02421001],[0.00058693],[0.5286235]
[351.27507294],[12.77775436],[0.02404069],[0.00057846],[0.53279883]
[516.99045497],[15.14181108],[0.02140558],[0.00045879],[0.65626576]
[429.69027519],[13.36554172],[0.0248312],[0.00061712],[0.63983266]
[300.33489336],[11.55754654],[0.02653452],[0.00070473],[0.56299443]
[301.25286847],[11.49627495],[0.02669576],[0.00071372],[0.5500816]
[860.65219058],[18.55003029],[0.01867712],[0.0003498],[0.3686125]
[1341.02088006],[22.56250488],[0.01707243],[0.00029213],[0.42202683]
[660.20765398],[16.54481451],[0.0202096],[0.00040983],[0.43672431]
[566.9691498],[15.28377504],[0.02092348],[0.00043954],[0.46130654]
[1393.08909213],[22.89071855],[0.01708629],[0.00029278],[0.41555009]
[1315.20698059],[22.31603524],[0.01735088],[0.00030165],[0.37594598]
[793.95595264],[17.38115508],[0.02043257],[0.00041955],[0.41797538]
[906.05043925],[18.57890932],[0.02028165],[0.00041382],[0.41121651]
[1349.30767742],[22.53904475],[0.01723853],[0.00029791],[0.40659449]
[1257.46193049],[21.8411658],[0.01868672],[0.0003501],[0.41828214]
[1404.73863807],[23.39153786],[0.02220678],[0.00050257],[0.41679383]
[648.23870845],[16.41760905],[0.02733485],[0.00076001],[0.43582948]
[1360.73364378],[22.91497194],[0.01934056],[0.00037742],[0.39695599]
[1345.20392825],[22.88909672],[0.01825532],[0.00033517],[0.40357506]
[1292.2481202],[22.23818247],[0.01885279],[0.00035641],[0.4212304]
[837.28380495],[18.30770745],[0.02216023],[0.00049539],[0.45043121]
[1129.82126054],[21.11053474],[0.01741434],[0.00030382],[0.3767636]
[711.8034463],[16.96603029],[0.01998675],[0.00040051],[0.40062365]
[1040.36245159],[17.83912163],[0.01966307],[0.00038709],[0.62414785]
[708.94701229],[15.24348594],[0.02247368],[0.00050574],[0.66225757]
[853.33800602],[16.61542019],[0.02011092],[0.00040459],[0.62618336]
[890.08475762],[16.98875886],[0.02032033],[0.0004131],[0.61793695]
[925.70723961],[17.2555895],[0.02004784],[0.00040199],[0.61902694]
[916.98405649],[17.12764979],[0.01972247],[0.00038902],[0.62406902]
[956.59578897],[17.26248645],[0.01976551],[0.00039075],[0.62201964]
[965.6129518],[17.35839093],[0.01899967],[0.00036111],[0.63405892]
[892.425031],[17.02928722],[0.01858642],[0.00034549],[0.70232767]
[572.58858142],[14.15181044],[0.02182188],[0.00047627],[0.54758432]
[966.05133229],[18.11389622],[0.01809842],[0.00032776],[0.59930524]
[1124.56996913],[19.26963212],[0.01754288],[0.00030787],[0.59435368]
[1451.62542066],[27.29351128],[0.01440869],[0.00020831],[0.62242192]
[1799.80286807],[29.8616082],[0.01432657],[0.00021497],[0.73819361]
[1363.07255297],[26.29385659],[0.0146986],[0.00021626],[0.61714526]
[1704.82626564],[29.41743525],[0.01201154],[0.00014477],[0.7388512]
[1744.13434667],[29.80999809],[0.0127709],[0.00016739],[0.72504008]
[1626.7470492],[28.64089676],[0.01257597],[0.00015887],[0.75432045]
[1713.01097552],[29.53948769],[0.01248572],[0.00015656],[0.74160239]
[1640.02435844],[28.73700271],[0.01281695],[0.00016456],[0.75498672]
[1724.27861175],[29.7775994],[0.0134136],[0.00018076],[0.72075632]
[1870.6084224],[30.67934181],[0.01442499],[0.00021412],[0.69096187]
[1796.79898823],[30.31618136],[0.0137577],[0.00019217],[0.70742948]
[1958.48295077],[31.32113236],[0.01373209],[0.000192],[0.66787477]
[1705.34704652],[29.27656551],[0.01289418],[0.00016729],[0.73128051]
[1703.71678535],[28.89642028],[0.0137231],[0.00018901],[0.71439698]
[2120.72749638],[31.30208928],[0.01421114],[0.00020791],[0.73610028]
[1943.2401184],[31.41994644],[0.01297245],[0.0001685],[0.40966414]
[1946.97310154],[31.40135962],[0.0127416],[0.00016252],[0.42048258]
[1904.56126974],[30.83263159],[0.01270578],[0.00016169],[0.43920454]
[1861.29462441],[30.23700622],[0.01291652],[0.00016696],[0.4386428]
[2310.09490994],[34.70314644],[0.01080068],[0.00011668],[0.46504687]
[1686.10162272],[28.81237757],[0.0135263],[0.00018506],[0.5337412]
[1671.26454973],[29.33094571],[0.01322147],[0.00018071],[0.64107136]
[1807.51999214],[30.53184916],[0.01260462],[0.00016096],[0.6055904]
[1770.18054333],[30.37556565],[0.01181167],[0.00013957],[0.4052119]
[1434.1845324],[26.33969202],[0.0136156],[0.00018559],[0.4469114]
[1672.02391549],[28.79623499],[0.01290247],[0.00016749],[0.52247631]
[1687.54135799],[28.87514216],[0.01383015],[0.00019151],[0.45826584]
[1699.46221028],[29.46376431],[0.01224212],[0.00015029],[0.46173038]
[1740.14797272],[29.86271405],[0.01174123],[0.00013811],[0.49784741]
[1613.6748229],[28.03570703],[0.01360954],[0.00018546],[0.48930819]
[1594.06695254],[28.52796602],[0.01237935],[0.00015343],[0.49483852]
[1498.57923354],[26.73533172],[0.01416557],[0.00020089],[0.44469867]
[1676.44796757],[28.7576502],[0.01314268],[0.00017325],[0.47755342]
[1674.57147007],[28.96525261],[0.01281915],[0.00016451],[0.44850499]
[1710.46672823],[29.15929928],[0.01244436],[0.00015504],[0.48519708]
[1658.59690132],[28.83971939],[0.01557755],[0.00025424],[0.64443937]
[1709.34832228],[29.2557797],[0.01274535],[0.00016264],[0.44447197]
[1864.00632503],[30.32344245],[0.01352508],[0.00018458],[0.5103176]
[1764.58003813],[29.65919311],[0.01296484],[0.00016911],[0.51021554]
[1622.72173711],[28.22061732],[0.01330902],[0.00017842],[0.53731899]
[1959.73847333],[31.02652442],[0.01299015],[0.00016882],[0.40236412]
[1875.48317112],[30.34286951],[0.01290197],[0.0001666],[0.40699841]
[1900.00724054],[30.83772262],[0.01256835],[0.00015831],[0.42576126]
[1956.9330163],[31.14645283],[0.01268079],[0.00016094],[0.41452689]
[1857.37438402],[30.71930822],[0.01214485],[0.00014755],[0.40407937]
[1949.92721459],[31.22750478],[0.01244302],[0.00015495],[0.40411697]
[2004.28384815],[31.33335665],[0.01273088],[0.00016223],[0.40710798]
[1606.03263715],[28.21887464],[0.01282198],[0.00016446],[0.44742835]
[2001.62698334],[31.46566805],[0.0127612],[0.000163],[0.39120055]
[1657.39031471],[28.77742627],[0.01292952],[0.00016735],[0.51077685]
[640.39022707],[18.61187353],[0.01541299],[0.00023772],[0.61949065]
[1065.23655883],[23.68167572],[0.01296056],[0.00016819],[0.61015061]
[718.5357354],[19.75896636],[0.01546202],[0.00023932],[0.65547457]
[916.65830529],[22.12840917],[0.01390148],[0.00019333],[0.65468901]
[1012.37176924],[23.24648574],[0.01309009],[0.00017281],[0.63390004]
[1042.02552882],[23.43473314],[0.01296507],[0.00016961],[0.64187044]
[705.29613935],[19.08312664],[0.01536599],[0.00023655],[0.56739852]
[1049.0471922],[23.3523915],[0.01315374],[0.00017382],[0.67306219]
[666.63497459],[19.10828363],[0.0145857],[0.00021318],[0.61464551]
[1015.48261014],[23.30346877],[0.01298418],[0.00016988],[0.63450488]
[1044.38798523],[23.41999409],[0.01316003],[0.00017339],[0.62786874]
[719.4938406],[19.68137391],[0.01424229],[0.00020289],[0.59837887]
[1016.26873907],[23.11786205],[0.01279827],[0.00016404],[0.6310882]
[914.44797849],[21.53288678],[0.01414225],[0.00020073],[0.53127447]
[706.52372306],[19.41844723],[0.01434088],[0.00020607],[0.59478215]
[1031.241564],[23.35948357],[0.0126905],[0.00016184],[0.61927355]
[951.86953454],[22.25926982],[0.0127501],[0.00016336],[0.63880325]
[823.79004718],[20.66560614],[0.0144215],[0.00020827],[0.54226779]
[812.16738228],[20.85653425],[0.0136981],[0.00018773],[0.60970748]
[807.7676453],[20.26085213],[0.01433119],[0.00020583],[0.58354575]
[1036.8886404],[23.11001341],[0.01364041],[0.00018634],[0.61422346]
[1156.28889454],[24.48039089],[0.01351609],[0.00018285],[0.57570788]
[1182.98911509],[24.97148221],[0.01289017],[0.00016628],[0.62483973]
[1219.68391356],[25.05587066],[0.0131454],[0.00017365],[0.6833253]
[1205.27436085],[25.01809249],[0.01312759],[0.00017264],[0.62175638]
[1248.94963417],[25.36851091],[0.01305276],[0.00017047],[0.57927162]
[1268.13375576],[25.7355248],[0.01284126],[0.00016497],[0.58038885]
[1121.02139935],[23.84503016],[0.01388398],[0.00019316],[0.66562029]
[1203.35101569],[24.95942303],[0.01292639],[0.00016789],[0.67832911]
[1193.51246891],[24.88735116],[0.01267753],[0.00016144],[0.69634307]
[1195.5263802],[24.85528319],[0.01253254],[0.00015767],[0.68769669]
[1122.71923169],[24.04265336],[0.01334862],[0.00017864],[0.71241975]
[1273.68728684],[25.7792736],[0.01265372],[0.00016061],[0.67500445]
[1240.24912216],[25.82670555],[0.01239791],[0.00015382],[0.59415647]
[1298.27633824],[26.20444812],[0.01304869],[0.00017039],[0.57298444]
[1146.97210803],[24.63984929],[0.01325878],[0.00017631],[0.66288943]
[1210.00378489],[25.27255893],[0.01342975],[0.00018042],[0.6015148]
[1070.16081202],[23.34079201],[0.01395004],[0.00019507],[0.69354362]
[1083.53455778],[23.64238246],[0.01352084],[0.00018369],[0.70239876]
[1148.38781293],[24.257474],[0.01414591],[0.0002011],[0.70676408]
[1178.24325486],[24.63600072],[0.0128987],[0.00016708],[0.69923427]
[2119.85620023],[31.42434888],[0.01375165],[0.00018945],[0.53253415]
[996.40267788],[22.07650114],[0.01451486],[0.00021072],[0.42498538]
[2732.35702371],[35.45810383],[0.01175517],[0.00013824],[0.6228711]
[1926.6544292],[25.43217391],[0.02221419],[0.00051887],[0.59761902]
[2791.72360785],[36.31522208],[0.01138733],[0.0001297],[0.58946947]
[1810.18038593],[24.89090781],[0.01553675],[0.00024313],[0.42199253]
[2629.13222497],[35.64544928],[0.01142644],[0.00013058],[0.59393153]
[752.53049223],[19.7405426],[0.01405536],[0.00019763],[0.54867906]
[2656.88958155],[34.92444499],[0.01145265],[0.00013128],[0.66545581]
[770.80725598],[19.75613624],[0.01487473],[0.00022131],[0.47161609]
[2595.197938],[34.49561137],[0.01166055],[0.00013605],[0.65830065]
[1273.10717931],[21.07933652],[0.02493779],[0.00062413],[0.80853863]
[2790.13147905],[35.69918163],[0.01165436],[0.00013592],[0.66353074]
[1835.52916414],[24.53637945],[0.01657097],[0.00027771],[0.54264716]
[1940.25806309],[29.2437219],[0.01412909],[0.00019983],[0.52136823]
[682.86574817],[17.5406318],[0.01724755],[0.00029771],[0.60310244]
