Contrast,Dissimilarity,Energy,ASM,Correlation
[947.38722992],[19.80588588],[0.01663958],[0.00027826],[0.66206445]
[895.53029651],[19.15616333],[0.01638558],[0.00027015],[0.68263142]
[955.48444876],[19.90091374],[0.01596476],[0.00025639],[0.66281527]
[609.80196284],[16.42466086],[0.01596875],[0.00025542],[0.69451512]
[626.32657515],[16.61501048],[0.01594012],[0.00025449],[0.69227512]
[960.83523218],[19.91320516],[0.01589036],[0.00025606],[0.66840196]
[609.27331412],[16.51825899],[0.01541905],[0.00023824],[0.70449688]
[649.10071661],[16.98512489],[0.01568754],[0.00024656],[0.68880989]
[640.95806967],[16.91218717],[0.01502876],[0.00022641],[0.69663105]
[606.10837587],[16.54111916],[0.0146585],[0.00021534],[0.71349829]
[600.66081167],[15.41889231],[0.02113739],[0.00044865],[0.85923109]
[644.30240908],[17.04841677],[0.01479224],[0.00021926],[0.69309445]
[626.27556876],[16.69912714],[0.01509163],[0.00022822],[0.69382399]
[240.520537],[9.28281388],[0.02339275],[0.0005482],[0.80396316]
[630.58848091],[15.88096298],[0.03040124],[0.00095015],[0.852452]
[269.31387021],[10.09231928],[0.02459641],[0.00060588],[0.82554475]
[306.08370599],[11.45517654],[0.01862286],[0.00034758],[0.82606675]
[447.08613018],[13.80443064],[0.01577347],[0.00024917],[0.78384547]
[247.51374192],[11.16707321],[0.01722493],[0.00029726],[0.85385962]
[334.89349638],[12.5512366],[0.01628632],[0.00026568],[0.82597224]
[502.47403183],[15.0868451],[0.01509727],[0.00022829],[0.79144746]
[320.41885751],[12.51480537],[0.01722664],[0.00029731],[0.8551542]
[441.04736125],[14.67832418],[0.01552932],[0.00024204],[0.82936561]
[485.32571703],[15.24214338],[0.01525073],[0.0002333],[0.81232023]
[508.84127506],[15.65621515],[0.01484376],[0.00022098],[0.80603998]
[545.66071697],[14.20031655],[0.02500254],[0.00062857],[0.86345696]
[413.12710478],[14.35089067],[0.01465896],[0.00021512],[0.81508662]
[411.44156451],[14.46625548],[0.01452275],[0.00021113],[0.81391973]
[435.39903239],[14.70770539],[0.01479495],[0.00021925],[0.80827694]
[438.91454789],[14.72693425],[0.01477559],[0.00021865],[0.80456023]
[542.19504389],[16.03876987],[0.01541203],[0.00023818],[0.79337905]
[515.57324852],[15.71140445],[0.01566341],[0.00024606],[0.8103789]
[500.23106745],[15.5284247],[0.01565147],[0.00024568],[0.81322347]
[524.80160424],[15.85133201],[0.01515429],[0.00023024],[0.802649]
[532.82585061],[15.99964739],[0.01463562],[0.00021475],[0.80282115]
[510.21031979],[15.62375975],[0.01508018],[0.00022803],[0.81083036]
[508.24654861],[13.70795088],[0.02107185],[0.00044597],[0.87485016]
[453.30952587],[14.52721672],[0.01550895],[0.00024106],[0.81618458]
[510.35887102],[15.33499191],[0.01420753],[0.0002021],[0.84510765]
[199.39367147],[9.05338148],[0.02425689],[0.00058888],[0.81367222]
[232.86978317],[9.99567729],[0.02772195],[0.00077051],[0.84487498]
[327.06510823],[12.06267707],[0.02059478],[0.00042472],[0.79854368]
[591.72407895],[16.04528762],[0.01596727],[0.00025527],[0.76033366]
[474.17449399],[14.39586884],[0.01683245],[0.00028365],[0.80014715]
[874.08659376],[18.73525231],[0.01358627],[0.00018489],[0.78533469]
[516.84147604],[14.94658137],[0.01617827],[0.00026224],[0.79914016]
[510.03160451],[13.8529531],[0.02418775],[0.00059031],[0.8529214]
[857.00336509],[18.94336119],[0.01363696],[0.00018632],[0.76601262]
[860.30161527],[18.88589643],[0.01365905],[0.00018691],[0.76559384]
[545.0139998],[15.13145389],[0.01651835],[0.00027379],[0.8283818]
[526.82114532],[15.07175576],[0.01610984],[0.00026012],[0.82060649]
[833.31487951],[18.56982426],[0.01333872],[0.00017828],[0.81391365]
[495.71954817],[14.72804576],[0.0157847],[0.00024959],[0.83391488]
[496.62592403],[14.84276771],[0.01577941],[0.00024949],[0.83236325]
[806.9397969],[18.13856158],[0.01364753],[0.00018674],[0.8191731]
[812.73563551],[18.32364826],[0.01333577],[0.00017829],[0.82011701]
[798.70321862],[18.15429597],[0.01349285],[0.00018247],[0.81947113]
[500.74609466],[13.96088216],[0.02098892],[0.0004414],[0.85124247]
[475.53480716],[14.68360411],[0.01560156],[0.00024387],[0.83602674]
[462.76290956],[14.44268976],[0.01583472],[0.00025111],[0.84114976]
[486.08445197],[14.61681242],[0.01615861],[0.00026193],[0.8425207]
[485.57479144],[14.58869],[0.01608394],[0.00025941],[0.84291339]
[378.04880118],[11.94335225],[0.02161605],[0.00046885],[0.75169043]
[648.59650372],[16.51807799],[0.0255592],[0.00065431],[0.82657283]
[673.49852197],[17.00822856],[0.01808069],[0.00032756],[0.83524393]
[766.22554897],[18.00020147],[0.01568625],[0.00024641],[0.85503468]
[930.48107776],[20.67267607],[0.01395493],[0.00020002],[0.79701409]
[577.20125238],[16.35358922],[0.01643841],[0.00027046],[0.84730129]
[516.34483957],[13.97178882],[0.02209254],[0.00049017],[0.8557202]
[601.29720492],[16.29392108],[0.01797171],[0.00032334],[0.84870703]
[661.11237532],[17.8832179],[0.01558446],[0.00024324],[0.8356729]
[682.38674175],[16.98163798],[0.01573877],[0.00024796],[0.86849726]
[614.79810246],[16.60160074],[0.01657901],[0.00027521],[0.84395536]
[564.59651162],[15.43397549],[0.01810143],[0.00032815],[0.86356678]
[757.51976212],[18.45808551],[0.0131221],[0.00017232],[0.8347029]
[682.26380446],[17.94207861],[0.0163446],[0.00026744],[0.82356194]
[647.72312048],[17.73200961],[0.01687315],[0.00028552],[0.84199596]
[697.31656544],[17.72110912],[0.01730652],[0.00030137],[0.81268252]
[688.35698172],[17.38807128],[0.01800669],[0.00032492],[0.81846995]
[567.26383152],[14.69765419],[0.0204332],[0.00041841],[0.80328398]
[815.06634597],[19.15970942],[0.01465264],[0.00022207],[0.80327845]
[643.09074043],[16.18777943],[0.01425759],[0.00020384],[0.85840765]
[684.38896523],[17.8820447],[0.01748265],[0.00030639],[0.81354824]
[849.3763881],[19.1255269],[0.01844092],[0.00034066],[0.78862609]
[894.16514399],[20.5120052],[0.0125408],[0.00015758],[0.77906392]
[695.99854486],[17.56877365],[0.01427926],[0.00020442],[0.8379217]
[657.18941117],[16.79611178],[0.01993378],[0.00039784],[0.79895329]
[568.45122302],[15.92413878],[0.0184002],[0.0003391],[0.82949325]
[574.31651526],[16.41385653],[0.01409382],[0.00019896],[0.84575951]
[607.09601653],[16.75834677],[0.02136574],[0.00045719],[0.81434116]
[495.34786805],[13.35076194],[0.04420829],[0.00197809],[0.88160105]
[690.18080508],[18.02261318],[0.01515526],[0.00023063],[0.78618086]
[742.54821545],[18.95966242],[0.01395491],[0.00019546],[0.76579676]
[516.9967726],[15.00259161],[0.02156087],[0.00046567],[0.79452082]
[544.96458874],[15.34165927],[0.01787513],[0.0003198],[0.84622059]
[849.46225948],[19.1885503],[0.0181184],[0.00033029],[0.75732295]
[464.56274078],[14.44219439],[0.01734564],[0.00030165],[0.84041247]
[461.27270009],[14.15331242],[0.01570111],[0.00024748],[0.85128416]
[510.83347334],[15.42652793],[0.01716798],[0.00029524],[0.81607413]
[576.04982061],[16.01583855],[0.01881809],[0.00035536],[0.78784586]
[459.59651862],[13.84207463],[0.01983633],[0.00039414],[0.83009215]
[493.85132494],[15.02349436],[0.01690877],[0.00028677],[0.79564131]
[513.93282504],[14.58327745],[0.01884983],[0.00035623],[0.79751744]
[597.61410205],[16.47931437],[0.01600017],[0.00025648],[0.78730854]
[616.62751157],[17.06576772],[0.01280805],[0.0001644],[0.85305801]
[1046.64607046],[16.04750565],[0.03154489],[0.00099677],[0.82855605]
[701.37721967],[18.14203832],[0.0123033],[0.00015196],[0.8017715]
[537.94483806],[16.66394289],[0.01261649],[0.00015992],[0.84155797]
[526.15721424],[15.5424131],[0.0148484],[0.0002211],[0.89254833]
[1342.21488103],[19.12228357],[0.02730284],[0.00074682],[0.75301899]
[542.90021004],[16.31902195],[0.01360559],[0.00018548],[0.87977788]
[1508.85606978],[22.12325185],[0.01451397],[0.00021112],[0.68194328]
[658.67455608],[17.1907677],[0.01346365],[0.00018143],[0.85448195]
[1057.22137905],[19.40324689],[0.0218768],[0.00048073],[0.78578118]
[536.88195743],[16.9676137],[0.01223882],[0.00015023],[0.85830601]
[1014.98413131],[19.20735878],[0.01565792],[0.00024574],[0.74859117]
[844.96344925],[18.17518536],[0.01548992],[0.0002404],[0.79748121]
[1606.86369663],[23.8721402],[0.01318464],[0.00017404],[0.66230309]
[721.89976506],[17.08091268],[0.01491069],[0.00022262],[0.81189534]
[758.01426649],[16.49084492],[0.01820318],[0.00033189],[0.84782279]
[439.25610022],[13.37232559],[0.02304614],[0.00053342],[0.86676679]
[700.82732951],[16.23225251],[0.01739421],[0.00030352],[0.7706547]
[799.98277184],[15.46186901],[0.02762714],[0.00076603],[0.79430087]
[671.80730693],[16.29128478],[0.01648985],[0.00027247],[0.81324511]
[751.75887289],[16.51555149],[0.01619034],[0.00026384],[0.84149622]
[658.03370065],[17.82362148],[0.01254937],[0.00015771],[0.81311336]
[614.01550327],[15.88046711],[0.02019817],[0.00041001],[0.83982681]
[1307.24744934],[21.63897873],[0.01588858],[0.00025597],[0.70280388]
[735.97677564],[15.50028544],[0.01932364],[0.00037534],[0.79251042]
[578.52922002],[17.48645451],[0.01281877],[0.00016483],[0.79611947]
[915.6961047],[19.14222593],[0.01343984],[0.00018136],[0.74883844]
[545.3318103],[16.60623762],[0.01339928],[0.00017985],[0.82511539]
[1097.37742603],[19.2413475],[0.01918363],[0.00037469],[0.75288046]
[588.46447921],[16.68448324],[0.01322495],[0.00017532],[0.83086867]
[856.52447128],[18.09842747],[0.01489836],[0.00022216],[0.72585414]
[548.07922439],[16.20967555],[0.01375997],[0.00018977],[0.82837595]
[869.4366861],[17.3137516],[0.01632197],[0.00026707],[0.77507704]
[669.67064018],[16.38798599],[0.0147902],[0.0002194],[0.79472454]
[1518.64116631],[24.42385263],[0.01226498],[0.00015076],[0.69786484]
[551.13869106],[15.11149609],[0.0151724],[0.00023064],[0.82356254]
[913.98089249],[18.8049046],[0.01561075],[0.00024435],[0.74560989]
[567.64764938],[14.8266611],[0.02385401],[0.00057489],[0.83922537]
[384.48191082],[13.92883859],[0.01404827],[0.00019783],[0.85483193]
[962.26353704],[17.31399622],[0.01812775],[0.0003299],[0.73924921]
[415.82322564],[14.24421577],[0.01654739],[0.00027643],[0.84876815]
[588.81416517],[13.8810935],[0.01762589],[0.00031135],[0.80948128]
[458.37942552],[14.30700198],[0.01488475],[0.00022217],[0.84165061]
[417.51090684],[14.48865159],[0.016094],[0.00025956],[0.81867131]
[285.24934693],[12.01892742],[0.01639769],[0.00026997],[0.82794302]
[886.71829134],[17.28475321],[0.01852057],[0.00034498],[0.75265995]
[369.74664387],[13.04689468],[0.01899529],[0.00036194],[0.83463804]
[251.82752338],[10.46102607],[0.02141679],[0.00045939],[0.785573]
[266.08747615],[10.92686035],[0.02131603],[0.00045512],[0.85455104]
[289.43340692],[10.84453614],[0.02210731],[0.00048997],[0.72324535]
[362.29976207],[12.51645975],[0.01971925],[0.00038993],[0.79887677]
[474.46204943],[11.70718948],[0.02374726],[0.00056468],[0.88887026]
[370.71237438],[12.57771112],[0.01997623],[0.00040089],[0.80363106]
[346.33380518],[10.70836774],[0.02404083],[0.00057855],[0.88292784]
[385.0847988],[11.86265534],[0.02126229],[0.00045261],[0.88962152]
[313.83598514],[11.78380012],[0.02008418],[0.0004043],[0.83867096]
[334.52495285],[12.22594365],[0.01969973],[0.00038901],[0.83623656]
[643.52437085],[14.34856504],[0.02193471],[0.00048298],[0.8670834]
[355.58701741],[12.74123472],[0.02232688],[0.00049919],[0.8344985]
[265.17755587],[11.06211031],[0.02149563],[0.00046363],[0.88430464]
[448.10344157],[12.55988273],[0.02281592],[0.00052111],[0.85174434]
[293.79757386],[12.18807249],[0.01830484],[0.0003359],[0.80852956]
[409.44030795],[12.17942863],[0.02192402],[0.00048119],[0.86214732]
[485.8983125],[15.63598043],[0.01518144],[0.00023102],[0.78319368]
[724.98423405],[16.89858446],[0.01593474],[0.00025444],[0.81419366]
[555.95503546],[16.90440292],[0.01393155],[0.00019455],[0.77767814]
[644.249277],[15.47638983],[0.01680222],[0.00028288],[0.80817667]
[531.64269313],[16.46871],[0.01403736],[0.00019825],[0.83287893]
[745.75505987],[17.38015756],[0.0152058],[0.00023137],[0.79744367]
[499.55827989],[15.70615271],[0.01489554],[0.00022313],[0.85692298]
[796.1253731],[17.58780065],[0.01493291],[0.00022339],[0.79531897]
[462.94718929],[15.84335805],[0.01335476],[0.00017888],[0.83447768]
[1443.94089799],[22.47799756],[0.01524909],[0.00023311],[0.66824807]
[586.62400525],[17.75009184],[0.01280285],[0.00016431],[0.78697363]
[761.84647824],[16.09773155],[0.01667489],[0.00027911],[0.83312735]
[591.8109213],[17.3178797],[0.01511723],[0.00023047],[0.80431642]
[733.55579824],[15.46999987],[0.01763876],[0.00031152],[0.76603526]
[655.12198823],[18.24794537],[0.01317202],[0.00017403],[0.77570477]
[864.15338146],[17.02668602],[0.01568531],[0.00024659],[0.7345791]
[326.16769273],[12.10938239],[0.023432],[0.00055007],[0.84397392]
[291.37057534],[12.0818483],[0.02064976],[0.00042875],[0.80988721]
[745.26252225],[15.6735749],[0.01848862],[0.0003426],[0.64266882]
[433.2677834],[12.88375507],[0.01791093],[0.00032112],[0.81200145]
[334.92174324],[13.06928084],[0.01640953],[0.00026978],[0.77878465]
[352.40489952],[13.29703652],[0.01902833],[0.00036546],[0.81205413]
[681.59680679],[15.50403565],[0.01875015],[0.0003519],[0.81266719]
[247.90163906],[11.40090561],[0.02185998],[0.0004829],[0.83490664]
[394.93177503],[11.16373773],[0.02057379],[0.00042453],[0.88720369]
[227.14332775],[10.94644419],[0.01879927],[0.0003545],[0.84019186]
[361.81757334],[11.28101943],[0.01865881],[0.00034874],[0.89180213]
[249.01670369],[11.0622964],[0.02360887],[0.00056345],[0.8504606]
[442.87605735],[11.93298881],[0.01905151],[0.0003641],[0.88720332]
[420.70178414],[14.12315451],[0.01886168],[0.00036097],[0.91178132]
[210.51042544],[10.23118833],[0.0251559],[0.00063634],[0.82380344]
[352.65879559],[10.45602922],[0.02126013],[0.00045263],[0.89448168]
[204.39206307],[10.2405647],[0.02321541],[0.00054199],[0.78980093]
[332.37729863],[11.20321467],[0.02094517],[0.00043949],[0.83983932]
[261.536868],[9.9162613],[0.03688987],[0.00137495],[0.90264046]
[448.85806419],[12.46459454],[0.02492878],[0.00062239],[0.85783973]
[426.8249049],[13.46314448],[0.02146857],[0.00046205],[0.84689102]
[449.28106851],[12.1063865],[0.02824241],[0.00079934],[0.86741498]
[430.76244431],[12.10667029],[0.02618627],[0.00068733],[0.86813703]
[424.26925769],[12.17437285],[0.02798155],[0.00078468],[0.86754926]
[408.64265063],[11.66158228],[0.02666027],[0.0007116],[0.86557739]
[482.00258107],[12.87924287],[0.02288215],[0.00052431],[0.86157591]
[462.37428339],[13.77189726],[0.02048972],[0.00042161],[0.86647762]
[506.27224092],[12.53142434],[0.02905245],[0.00084526],[0.8479563]
[535.472146],[12.86693743],[0.02932334],[0.00086085],[0.85351145]
[414.30249293],[11.88297322],[0.02813977],[0.00079246],[0.85232848]
[381.91769882],[11.93518671],[0.02319894],[0.00053932],[0.86330114]
[400.46548076],[13.72526458],[0.01963244],[0.00038595],[0.83774113]
[415.30861878],[12.28562259],[0.02043318],[0.00041829],[0.86032849]
[410.85701262],[12.24482123],[0.02262742],[0.00051374],[0.85556623]
[304.85894109],[10.7358904],[0.02331135],[0.00054435],[0.8939071]
[499.04736481],[14.28048792],[0.0214318],[0.0004598],[0.80516526]
[525.46268466],[12.71192227],[0.03192116],[0.0010202],[0.84863321]
[499.39793327],[12.74377399],[0.02937014],[0.00086399],[0.85677744]
[480.20903421],[12.50125517],[0.02867952],[0.0008234],[0.86229514]
[478.72908618],[12.85444986],[0.02763121],[0.00076473],[0.86111933]
[317.89495521],[11.52495687],[0.03253181],[0.00106176],[0.8214927]
[310.62843132],[11.42984961],[0.03218121],[0.0010391],[0.83615301]
[303.14997709],[11.16682767],[0.0349694],[0.00122645],[0.84391642]
[290.06654966],[11.07475234],[0.04057785],[0.00165773],[0.85467873]
[292.87168035],[11.38681811],[0.03971862],[0.0015948],[0.8516283]
[279.53631892],[11.17075839],[0.0384095],[0.00149202],[0.86369183]
[464.40467445],[13.17847861],[0.02417577],[0.00058792],[0.86893328]
[750.59475013],[18.44084333],[0.01404936],[0.00019787],[0.81141457]
[275.38472755],[11.0911703],[0.02793315],[0.00078476],[0.85427245]
[273.41592141],[10.9716297],[0.02811269],[0.00079471],[0.84979889]
[266.8129792],[10.96312202],[0.02793422],[0.00078508],[0.86193502]
[275.00227938],[10.70025477],[0.02490687],[0.00062088],[0.86057877]
[306.19721359],[11.18989141],[0.02584317],[0.00066844],[0.85714363]
[336.83767395],[11.74298244],[0.02720589],[0.00074052],[0.84411097]
[286.22866358],[10.98371355],[0.02454226],[0.00060304],[0.85180322]
[287.68662379],[11.24984987],[0.02153472],[0.00046397],[0.86752683]
[493.75593786],[14.15602051],[0.02208525],[0.0004892],[0.84127194]
[634.86470561],[15.83421883],[0.02632549],[0.00069947],[0.84871884]
[294.86258024],[11.50297847],[0.02141752],[0.00045957],[0.87213972]
[352.40868097],[12.80296301],[0.02021203],[0.00041018],[0.86545403]
[295.62517125],[11.61952055],[0.02188862],[0.00047954],[0.85506201]
[318.81203638],[11.99834005],[0.02305631],[0.00053212],[0.86113914]
[344.71301004],[11.90717611],[0.02748538],[0.00075923],[0.84311412]
[326.56141953],[11.67361436],[0.02724676],[0.00074677],[0.8522881]
[334.88530011],[11.83212438],[0.02534446],[0.00064478],[0.85194574]
[337.47063313],[11.90316736],[0.02477043],[0.00061561],[0.85090443]
[334.19516328],[11.8511528],[0.02456174],[0.00060599],[0.85048011]
[341.53804001],[11.90931714],[0.02356574],[0.00055745],[0.84880431]
[517.48192766],[14.40165256],[0.02451782],[0.00060543],[0.83796404]
[285.52191061],[10.95955139],[0.02373795],[0.00056454],[0.85607153]
[273.9344865],[10.83527942],[0.02065932],[0.0004273],[0.86768758]
[291.2368753],[10.96507871],[0.0192808],[0.00037224],[0.8921874]
[294.41672301],[10.90287554],[0.02420735],[0.00058663],[0.87271046]
[314.27696774],[11.62725952],[0.02291175],[0.00052525],[0.86756127]
[284.54897411],[11.43233446],[0.01980433],[0.00039255],[0.87976839]
[303.96602782],[11.49852528],[0.01903514],[0.00036267],[0.89406247]
[377.25730325],[12.22501306],[0.02711292],[0.00074077],[0.87162513]
[266.02095873],[10.94257735],[0.02129731],[0.00045398],[0.88738749]
[307.39536585],[11.35190444],[0.0187567],[0.00035234],[0.87996538]
[356.98581996],[12.06458895],[0.01917351],[0.00036799],[0.86218896]
[330.91759623],[11.6954447],[0.01878244],[0.00035304],[0.87252288]
[373.3842991],[11.98847833],[0.01965362],[0.00038644],[0.86862005]
[529.66642703],[14.43116501],[0.02535616],[0.00066413],[0.84875536]
[298.06018511],[12.05075007],[0.01796973],[0.00032359],[0.87638955]
[311.17225831],[12.46805486],[0.01674175],[0.00028067],[0.87474317]
[453.04775825],[14.55006641],[0.01476683],[0.00021844],[0.81447732]
[456.75521357],[14.96676413],[0.0138765],[0.00019287],[0.83844777]
[505.33294982],[14.93589045],[0.01416057],[0.00020077],[0.84008306]
[653.00445964],[17.53532847],[0.01323391],[0.00017568],[0.7966847]
[628.61630039],[17.15818371],[0.01343871],[0.00018107],[0.82160962]
[689.20257115],[17.90813376],[0.01343655],[0.00018103],[0.81105219]
[612.11705627],[16.95838198],[0.01354448],[0.00018394],[0.84734283]
[547.90277941],[14.97498117],[0.02387845],[0.00057288],[0.83238172]
[592.44382732],[16.68582599],[0.01366403],[0.00018726],[0.85971301]
[691.1429507],[17.88661536],[0.01349753],[0.00018262],[0.81052455]
[682.20716861],[17.82634418],[0.0135004],[0.00018276],[0.81440798]
[684.44615259],[17.86343264],[0.01362412],[0.00018609],[0.81249215]
[605.09741109],[16.92951465],[0.01362376],[0.00018609],[0.84207766]
[589.75552304],[16.72278163],[0.0140516],[0.00019806],[0.83197393]
[563.76057899],[15.87515601],[0.01528009],[0.0002342],[0.77492997]
[381.66631534],[12.33812412],[0.0245801],[0.00060633],[0.90256651]
[510.20751957],[11.28840686],[0.02417288],[0.00058686],[0.79878043]
[632.17974897],[14.36469245],[0.01934036],[0.000375],[0.83341895]
[429.53543505],[10.48692561],[0.02586151],[0.0006715],[0.85472696]
[489.66494958],[13.01450421],[0.02079366],[0.00043321],[0.89381095]
[421.97422687],[13.68187706],[0.02110328],[0.0004463],[0.86710875]
[564.10656726],[11.42164998],[0.02574865],[0.00066578],[0.75178606]
[490.30108487],[12.43411478],[0.02185405],[0.00047945],[0.89152736]
[360.21538365],[9.15992444],[0.02716454],[0.00073966],[0.80797275]
[697.64324491],[11.84557669],[0.02538724],[0.0006456],[0.63710906]
[504.4624661],[12.70458209],[0.01916987],[0.00036878],[0.81340467]
[847.32999219],[18.80957029],[0.01232131],[0.00015202],[0.75191884]
[917.46098302],[18.91318925],[0.04017852],[0.00162608],[0.82042294]
[1285.77984598],[22.44437864],[0.01316361],[0.00017381],[0.80693464]
[631.93733944],[14.74855068],[0.04150141],[0.00177938],[0.83840302]
[611.3099569],[14.06425892],[0.019575],[0.00038406],[0.7879196]
[648.81662993],[15.95266484],[0.01712711],[0.00029611],[0.72868345]
[345.10520242],[10.10755629],[0.02687971],[0.00072563],[0.65717282]
[382.59907945],[11.28107366],[0.02459445],[0.0006076],[0.72107238]
[861.13352091],[16.99244717],[0.01722981],[0.00029857],[0.7604948]
[542.32120754],[12.76414516],[0.01988755],[0.00039735],[0.74638326]
[554.67996818],[13.20044795],[0.01942099],[0.00037887],[0.71577204]
[530.64187736],[12.62954368],[0.01899959],[0.00036195],[0.83878448]
[611.59668103],[15.74902614],[0.01492095],[0.00022345],[0.7179313]
[1157.36896629],[21.63253715],[0.0131155],[0.00017366],[0.76093226]
[1086.17080558],[20.49249793],[0.01450274],[0.00021227],[0.82794929]
[317.64411798],[12.30906941],[0.01775408],[0.00031591],[0.86060441]
[597.10066124],[13.1633585],[0.02128334],[0.00045429],[0.77821785]
[915.69511404],[14.24105453],[0.02681109],[0.0007235],[0.77771162]
[526.11285818],[11.32535775],[0.02793958],[0.00078314],[0.84234754]
[173.9922149],[7.80807683],[0.029429],[0.0008715],[0.72380399]
[880.66032636],[13.69322094],[0.02475622],[0.00061476],[0.75693184]
[303.21655834],[10.1782002],[0.0221883],[0.00049504],[0.76509901]
[752.89190131],[16.76769314],[0.01864309],[0.00035104],[0.83727383]
[593.54980042],[13.9712082],[0.01691771],[0.00028768],[0.69761865]
[705.25851579],[17.9437911],[0.01328089],[0.00017674],[0.77930134]
[639.63132197],[13.22973132],[0.04420566],[0.00196997],[0.9148368]
[912.76724832],[18.52961991],[0.01657519],[0.00027753],[0.73209178]
[861.32788762],[18.77441077],[0.01286241],[0.00016582],[0.72325064]
[637.74755705],[15.18679648],[0.01386506],[0.00019294],[0.93174598]
[875.61366236],[18.80340001],[0.0130786],[0.00017143],[0.72762667]
[753.29588047],[17.36741019],[0.01508878],[0.00022813],[0.70337924]
[1019.55683202],[20.51675573],[0.01393866],[0.0001952],[0.70702751]
[907.33017571],[17.65599443],[0.01534421],[0.00023632],[0.90008213]
[642.93354175],[17.15997947],[0.01681639],[0.00028411],[0.75424232]
[547.22712572],[13.74420816],[0.0163792],[0.00026871],[0.9403755]
[648.3176851],[16.9103009],[0.01444613],[0.00020928],[0.78210822]
[610.04835423],[14.92669468],[0.01616221],[0.00026219],[0.92796074]
[748.50641934],[17.2547967],[0.01875314],[0.00035379],[0.80126195]
[843.55128553],[16.52780718],[0.0296356],[0.00088218],[0.81365933]
[1404.03445099],[22.02935039],[0.01444392],[0.00020947],[0.62514536]
[374.24154284],[9.80619674],[0.02778622],[0.00077542],[0.9486014]
[895.23884052],[16.01453093],[0.02082176],[0.00043492],[0.74355713]
[804.80390255],[15.06220131],[0.02205593],[0.00048843],[0.92739762]
[652.97148122],[16.70431904],[0.01467103],[0.00021553],[0.71682242]
[505.34438647],[10.16548582],[0.02552771],[0.00065652],[0.94112954]
[532.20934094],[15.00154032],[0.01540637],[0.00023772],[0.75635366]
[881.0184582],[16.04976864],[0.01898623],[0.0003616],[0.91088182]
[431.88448947],[13.86678215],[0.01656902],[0.00027506],[0.75022803]
[947.3518852],[16.20945905],[0.02145828],[0.00046346],[0.90042166]
[390.38253291],[13.74570269],[0.02025823],[0.00041083],[0.68259053]
[357.93471358],[9.44878838],[0.0276693],[0.00078007],[0.95571746]
[631.43788125],[16.2944841],[0.01603725],[0.00025799],[0.71055683]
[904.32807797],[16.31995437],[0.02881607],[0.00083299],[0.91232125]
[184.67941599],[9.19032991],[0.02202409],[0.0004871],[0.89008715]
[378.30226212],[10.40306956],[0.0263685],[0.00070405],[0.94281369]
[464.92205074],[14.32696211],[0.02143617],[0.00046588],[0.78536205]
[632.68554844],[17.22555427],[0.0142633],[0.00020482],[0.73638949]
[557.95661306],[12.14047832],[0.02215496],[0.00049345],[0.92693986]
[623.76209515],[16.74600132],[0.02836486],[0.00081278],[0.77013827]
[432.63606075],[12.15473939],[0.02393242],[0.00061217],[0.93761647]
[701.73434997],[16.21060619],[0.06136727],[0.00379056],[0.81857964]
[683.14152391],[15.54797768],[0.01788232],[0.00032332],[0.90846017]
[839.15343276],[17.31240276],[0.0354871],[0.00126565],[0.83284111]
[722.29974842],[15.41703985],[0.01967636],[0.00038913],[0.88261037]
[608.1689206],[14.50986042],[0.02553005],[0.00065421],[0.85093841]
[497.50411403],[13.75540937],[0.02878657],[0.00083177],[0.80367368]
[759.07995754],[14.16220098],[0.02133091],[0.00045663],[0.89994318]
[530.03549399],[13.22401537],[0.02539876],[0.00065167],[0.82257644]
[531.89072229],[14.04527857],[0.0218487],[0.00047848],[0.73956337]
[574.62228754],[12.73764675],[0.01954052],[0.00038223],[0.93588107]
[576.73943335],[14.32079338],[0.02557555],[0.00065662],[0.85322564]
[960.13509401],[18.2946114],[0.0151899],[0.0002313],[0.89093671]
[722.11866549],[16.02020157],[0.03816674],[0.00147199],[0.79908425]
[550.01129226],[12.86517307],[0.02807573],[0.00079369],[0.92254548]
[595.03401276],[14.56462994],[0.03119288],[0.00098168],[0.85431967]
[947.4865368],[18.60074941],[0.01630024],[0.00026607],[0.87029248]
[731.22607978],[16.21458225],[0.02318169],[0.00054322],[0.81608152]
[603.42344585],[13.92462586],[0.01805295],[0.00032611],[0.92523682]
[629.21642179],[14.17782955],[0.03932421],[0.00155046],[0.8705977]
[463.31635128],[10.79996382],[0.02840352],[0.00081806],[0.9437682]
[614.22959071],[13.79270647],[0.04759404],[0.00233567],[0.87451527]
[655.49428901],[13.93097635],[0.0183168],[0.00033583],[0.93819759]
[332.75499264],[12.13952698],[0.02320635],[0.00054389],[0.85277395]
[1130.51075768],[19.7180032],[0.02397775],[0.0005782],[0.78629863]
[806.85869088],[16.70654657],[0.01967452],[0.00038801],[0.75896452]
[1024.7370182],[17.97980051],[0.02005341],[0.00040349],[0.76282527]
[1097.8380203],[18.1791013],[0.02725842],[0.00074676],[0.79737621]
[1028.30257722],[17.85557658],[0.03106849],[0.00096929],[0.79591515]
[1006.85924653],[17.76947985],[0.02924383],[0.00085753],[0.78712927]
[981.97961611],[17.74537627],[0.02592654],[0.00067349],[0.77752789]
[917.94709823],[17.18870929],[0.02794542],[0.00078399],[0.76596394]
[1006.57019897],[17.33056639],[0.03091527],[0.00095719],[0.7930734]
[890.69307955],[16.37050948],[0.02804631],[0.00078847],[0.78548432]
